87,105,107,101
77,120,119,84
75,112,111,102
75,115,111,99
81,83,83,153
79,76,77,168
71,100,99,130
68,86,87,159
63,99,99,139
64,87,85,164
56,92,92,160
60,63,64,213
59,64,64,213
56,69,69,206
57,67,67,209
63,61,59,217
60,46,46,248
56,44,45,255
48,37,36,279
55,38,36,271
60,49,53,238
54,49,45,252
49,57,60,234
58,52,51,239
59,63,62,216
50,48,48,254
52,47,47,254
49,40,40,271
48,49,50,253
52,48,46,254
59,51,54,236
48,44,42,266
50,36,36,278
42,47,46,265
55,37,40,268
49,46,45,260
50,54,53,243
52,48,49,251
57,41,41,261
43,28,25,304
51,24,25,300
47,42,42,269
44,26,28,302
45,29,27,299
49,36,35,280
45,26,28,301
46,39,40,275
47,32,33,288
46,26,22,306
53,39,40,268
52,59,61,228
44,30,30,296
42,27,26,305
46,34,34,286
44,20,20,316
43,25,26,306
45,20,17,318
43,20,22,315
46,41,39,274
52,36,39,273
50,37,36,277
45,26,25,304
42,32,33,293
46,27,26,301
44,14,13,329
44,25,27,304
47,34,34,285
44,32,30,294
49,43,48,260
51,50,49,250
51,47,45,257
53,52,53,242
56,49,49,246
51,50,49,250
44,29,28,299
53,39,40,268
55,56,59,230
56,65,64,215
55,43,40,262
47,41,42,270
53,39,39,269
49,32,33,286
50,45,46,259
47,25,22,306
49,48,50,253
45,31,30,294
44,50,51,255
44,22,19,315
48,37,39,276
44,39,39,278
45,26,28,301
45,34,33,288
54,30,27,289
49,29,31,291
55,53,54,238
51,34,33,282
47,35,35,283
52,48,51,249
47,40,37,276
55,42,44,259
49,48,46,257
48,23,24,305
44,52,52,252
48,27,25,300
47,20,20,313
45,33,34,288
45,33,32,290
44,36,35,285
50,43,46,261
48,43,43,266
49,34,33,284
46,30,29,295
52,44,46,258
52,54,54,240
43,44,43,270
42,15,13,330
46,20,21,313
42,39,40,279
45,37,38,280
46,29,27,298
42,40,41,277
42,32,32,294
47,37,37,279
45,29,27,299
46,28,31,295
41,22,21,316
47,40,40,273
47,47,47,259
51,50,51,248
42,34,33,291
46,47,48,259
44,27,27,302
45,37,35,283
51,48,50,251
51,58,57,234
54,28,29,289
49,42,42,267
55,43,46,256
53,46,42,259
47,45,45,263
44,48,48,260
51,30,29,290
42,40,42,276
45,25,22,308
55,53,57,235
48,60,59,233
46,28,25,301
46,38,40,276
48,33,35,284
47,34,31,288
44,41,40,275
49,32,34,285
49,48,48,255
51,40,42,267
47,45,42,266
49,51,52,248
48,30,31,291
48,32,30,290
55,51,55,239
40,10,5,345
47,39,42,272
50,68,68,214
47,32,29,292
47,56,59,238
53,42,41,264
51,43,45,261
51,43,42,264
49,38,36,277
44,47,49,260
48,39,37,276
53,61,64,222
45,42,39,274
48,30,30,292
53,46,46,255
49,47,47,257
46,23,24,307
43,40,40,277
47,40,41,272
45,53,53,249
44,34,33,289
44,32,30,294
51,41,44,264
42,45,46,267
51,51,50,248
41,14,11,334
46,33,36,285
48,44,43,265
44,39,40,277
44,55,54,247
43,20,20,317
51,51,53,245
46,20,17,317
43,18,17,322
43,38,42,277
45,15,11,329
44,44,46,266
47,39,39,275
46,28,27,299
48,39,39,274
41,22,21,316
47,48,51,254
43,34,33,290
44,45,45,266
48,41,39,272
45,44,45,266
45,46,47,262
45,25,26,304
44,19,17,320
44,30,31,295
47,36,35,282
47,23,25,305
48,29,28,295
48,31,30,291
48,42,43,267
46,33,34,287
43,31,30,296
50,41,43,266
49,44,44,263
44,30,27,299
46,27,28,299
44,17,17,322
45,33,32,290
47,34,34,285
45,14,13,328
40,13,13,334
45,34,39,282
43,21,16,320
46,34,36,284
47,35,35,283
45,40,40,275
49,41,39,271
47,38,42,273
48,44,44,264
46,45,46,263
46,38,34,282
50,31,33,286
47,40,38,275
53,50,51,246
57,38,40,265
45,27,25,303
44,39,39,278
47,57,57,239
45,52,52,251
47,44,43,266
51,49,52,248
45,25,22,308
52,41,42,265
56,56,57,231
50,53,54,243
53,50,48,249
53,49,51,247
47,53,53,247
45,36,33,286
46,34,34,286
49,48,50,253
47,40,40,273
44,35,36,285
47,30,27,296
49,32,33,286
46,35,36,283
43,39,36,282
49,43,44,264
46,34,36,284
45,31,31,293
56,26,28,290
45,31,28,296
44,28,29,299
41,23,23,313
44,47,46,263
45,33,31,291
46,53,56,245
48,37,35,280
48,41,44,267
47,37,34,282
42,26,26,306
46,27,28,299
50,45,44,261
45,25,27,303
43,25,24,308
46,26,24,304
44,36,38,282
49,55,57,239
49,40,38,273
57,54,55,234
53,37,37,273
52,56,56,236
46,39,37,278
47,36,36,281
43,34,35,288
44,21,19,316
46,33,35,286
48,37,36,279
48,62,67,223
55,46,43,256
52,59,59,230
47,71,70,212
48,24,24,304
49,25,27,299
42,21,18,319
59,51,53,237
57,43,42,258
50,46,47,257
49,36,37,278
51,55,55,239
49,40,37,274
49,43,44,264
45,48,49,258
50,45,45,260
48,35,33,284
44,26,28,302
47,29,28,296
44,18,18,320
47,42,42,269
52,25,25,298
41,32,31,296
50,37,40,273
45,14,13,328
46,38,38,278
47,30,28,295
47,30,32,291
48,48,46,258
47,39,41,273
49,35,33,283
56,45,47,252
51,29,29,291
47,26,23,304
60,52,56,232
49,52,50,249
49,41,42,268
45,26,24,305
49,44,44,263
43,39,39,279
53,60,62,225
41,44,45,270
46,31,28,295
45,33,34,288
50,43,43,264
49,54,55,242
50,40,41,269
42,46,44,268
51,54,54,241
46,57,59,238
49,32,30,289
53,53,55,239
50,39,36,275
45,40,41,274
45,44,45,266
43,20,18,319
43,25,26,306
42,7,6,345
47,17,16,320
45,27,29,299
44,24,23,309
51,37,41,271
47,27,24,302
43,36,38,283
43,25,24,308
49,41,40,270
54,52,55,239
44,27,23,306
46,27,28,299
47,36,36,281
43,16,17,324
46,18,15,321
46,35,36,283
51,33,34,282
44,24,24,308
45,35,33,287
50,38,41,271
46,28,27,299
43,28,28,301
44,26,26,304
46,38,38,278
60,46,48,246
48,26,24,302
47,31,29,293
44,37,37,282
45,34,37,284
51,36,33,280
50,44,46,260
43,43,41,273
47,33,35,285
48,41,42,269
45,51,50,254
52,59,60,229
44,29,28,299
47,42,42,269
49,37,35,279
47,40,42,271
50,31,34,285
45,53,50,252
49,55,57,239
46,29,28,297
59,49,50,242
51,46,47,256
52,38,38,272
56,37,37,270
47,42,40,271
47,36,34,283
60,60,64,216
55,49,46,250
44,30,30,296
44,13,13,330
45,24,23,308
44,45,46,265
49,52,51,248
53,57,59,231
59,68,70,203
56,59,57,228
60,61,62,217
52,63,62,223
52,40,39,269
50,38,37,275
46,34,34,286
45,28,32,295
45,46,43,266
45,23,25,307
51,34,32,283
53,58,60,229
53,45,43,259
50,42,43,265
46,50,48,256
49,33,34,284
47,55,58,240
47,25,21,307
47,42,44,267
54,30,28,288
48,54,55,243
46,25,24,305
47,34,34,285
49,38,38,275
46,44,44,266
60,53,56,231
61,62,62,215
53,54,54,239
42,34,32,292
41,23,22,314
43,35,36,286
44,25,24,307
49,58,63,230
46,52,48,254
44,32,34,290
46,32,29,293
48,34,34,284
42,24,25,309
48,49,49,254
47,38,38,277
50,38,38,274
48,35,35,282
49,41,43,267
46,34,32,288
47,33,34,286
40,29,26,305
53,39,42,266
49,47,44,260
49,50,53,248
45,33,33,289
49,33,31,287
47,37,38,278
47,35,35,283
44,43,42,271
48,23,24,305
45,26,26,303
53,28,26,293
50,36,36,278
49,40,44,267
41,25,21,313
45,46,49,260
49,70,72,209
47,38,36,279
45,23,23,309
45,33,32,290
43,41,40,276
49,38,41,272
48,40,37,275
49,36,38,277
50,34,33,283
46,35,36,283
53,41,41,265
43,33,31,293
43,31,32,294
50,35,35,280
51,42,43,264
46,33,33,288
49,29,27,295
54,33,35,278
46,32,31,291
49,48,50,253
46,51,50,253
54,45,45,256
47,36,35,282
53,37,39,271
49,35,33,283
48,39,40,273
48,40,40,272
44,37,35,284
55,52,57,236
43,31,25,301
52,45,49,254
53,46,46,255
43,30,27,300
49,54,55,242
47,35,35,283
43,33,31,293
45,49,53,253
47,58,59,236
45,40,36,279
57,59,64,220
52,54,53,241
49,52,52,247
46,49,47,258
45,55,56,244
50,48,46,256
52,39,41,268
45,42,39,274
50,54,56,240
47,45,44,264
44,28,28,300
47,43,45,265
52,31,30,287
50,41,41,268
52,26,25,297
51,43,42,264
44,44,45,267
43,48,49,260
48,57,58,237
43,51,50,256
45,45,45,265
50,54,54,242
54,40,39,267
48,53,55,244
44,21,18,317
46,29,30,295
50,56,58,236
42,24,21,313
43,15,16,326
45,34,36,285
42,29,27,302
46,33,33,288
45,24,22,309
47,26,26,301
44,34,37,285
50,33,31,286
49,43,46,262
43,47,46,264
46,39,39,276
44,25,24,307
44,47,48,261
40,16,13,331
46,40,41,273
46,26,27,301
45,27,26,302
44,29,29,298
48,40,41,271
48,50,51,251
45,39,40,276
45,26,23,306
49,41,44,266
42,47,45,266
42,28,28,302
42,22,20,316
45,23,26,306
44,22,19,315
47,43,46,264
52,37,37,274
46,46,45,263
46,38,39,277
43,26,24,307
43,27,28,302
43,20,18,319
51,36,39,274
51,38,35,276
51,35,35,279
51,44,46,259
45,23,21,311
48,38,39,275
57,47,48,248
49,33,33,285
43,25,23,309
55,44,49,252
46,30,27,297
54,50,49,247
58,43,43,256
51,52,55,242
48,41,41,270
45,29,28,298
45,32,31,292
48,47,49,256
51,30,28,291
57,37,38,268
49,49,49,253
47,28,27,298
42,18,16,324
53,52,54,241
55,50,49,246
51,67,70,212
47,41,41,271
49,26,23,302
53,51,52,244
45,31,30,294
51,47,47,255
50,41,43,266
44,26,23,307
46,50,54,250
47,32,30,291
52,23,23,302
49,27,25,299
53,36,38,273
47,35,37,281
46,35,34,285
46,35,33,286
50,36,41,273
45,33,28,294
46,34,38,282
44,20,17,319
52,43,44,261
48,54,55,243
48,43,42,267
47,30,30,293
46,39,38,277
49,44,44,263
43,31,29,297
52,40,43,265
46,41,39,274
47,39,40,274
45,42,41,272
51,48,50,251
46,37,36,281
45,24,25,306
45,29,29,297
44,41,38,277
50,50,52,248
46,32,33,289
47,42,40,271
47,34,34,285
43,35,37,285
47,18,16,319
47,35,36,282
53,39,39,269
47,30,28,295
46,24,28,302
46,41,38,275
44,39,40,277
58,50,53,239
42,50,49,259
42,21,18,319
42,20,20,318
45,37,37,281
42,31,31,296
45,21,23,311
49,28,27,296
41,25,24,310
45,39,40,276
50,33,33,284
41,33,34,292
49,47,47,257
51,57,59,233
45,25,21,309
49,50,51,250
44,25,24,307
51,53,57,239
46,40,36,278
50,30,30,290
50,48,49,253
55,47,49,249
45,45,44,266
51,35,34,280
46,45,45,264
58,56,58,228
58,61,60,221
50,45,45,260
57,53,51,239
51,56,59,234
44,24,22,310
49,32,33,286
47,34,33,286
47,37,36,280
56,50,52,242
44,32,32,292
47,35,33,285
47,54,56,243
43,28,26,303
47,51,51,251
53,36,37,274
47,47,49,257
45,29,26,300
45,25,26,304
49,34,34,283
46,38,39,277
47,35,33,285
43,24,24,309
55,53,55,237
53,39,40,268
47,35,31,287
46,29,30,295
55,53,56,236
53,44,44,259
49,53,52,246
45,46,46,263
47,35,34,284
56,52,52,240
52,47,48,253
48,47,48,257
41,31,30,298
50,35,34,281
48,48,50,254
45,53,51,251
49,41,39,271
48,38,41,273
49,37,36,278
44,29,29,298
53,32,30,285
46,33,38,283
48,32,29,291
48,32,32,288
46,32,31,291
45,45,45,265
51,49,50,250
44,27,27,302
44,18,19,319
43,29,27,301
47,31,30,292
44,37,38,281
51,41,44,264
44,28,28,300
55,53,49,243
51,57,60,232
47,33,31,289
51,44,45,260
49,39,41,271
49,49,47,255
58,52,55,235
68,72,71,189
62,78,77,183
57,62,62,219
46,32,30,292
51,46,47,256
50,46,47,257
46,43,41,270
53,40,42,265
44,43,42,271
49,24,22,305
51,45,49,255
50,40,38,272
