201,199
187,213
192,208
214,186
223,177
150,250
163,237
193,207
153,247
166,234
162,238
142,258
146,254
152,248
138,262
143,257
134,266
139,261
149,251
130,270
137,263
144,256
134,266
132,268
146,254
147,253
150,250
154,246
147,253
147,253
153,247
163,237
152,248
160,240
152,248
151,249
148,252
141,259
153,247
147,253
144,256
133,267
137,263
138,262
172,228
176,224
139,261
145,255
139,261
134,266
142,258
132,268
133,267
130,270
147,253
112,288
120,280
108,292
150,250
133,267
115,285
102,298
128,272
122,278
139,261
121,279
149,251
153,247
173,227
150,250
118,282
119,281
126,274
136,264
126,274
131,269
153,247
123,277
139,261
115,285
144,256
179,221
168,232
136,264
146,254
154,246
136,264
131,269
128,272
149,251
172,228
185,215
168,232
174,226
141,259
151,249
187,213
120,280
138,262
150,250
172,228
149,251
163,237
188,212
156,244
143,257
163,237
148,252
150,250
164,236
139,261
166,234
168,232
155,245
138,262
175,225
184,216
150,250
173,227
173,227
173,227
159,241
179,221
161,239
157,243
192,208
162,238
171,229
178,222
171,229
176,224
190,210
182,218
172,228
168,232
165,235
207,193
180,220
194,206
197,203
169,231
182,218
176,224
177,223
209,191
171,229
190,210
177,223
175,225
182,218
194,206
184,216
186,214
163,237
149,251
188,212
177,223
191,209
186,214
203,197
205,195
188,212
199,201
203,197
226,174
226,174
190,210
172,228
166,234
195,205
208,192
207,193
187,213
213,187
192,208
177,223
173,227
188,212
193,207
198,202
208,192
214,186
192,208
198,202
213,187
216,184
240,160
216,184
213,187
239,161
226,174
215,185
244,156
199,201
213,187
216,184
200,200
197,203
212,188
178,222
197,203
200,200
197,203
195,205
195,205
220,180
213,187
197,203
230,170
231,169
253,147
213,187
235,165
199,201
251,149
229,171
198,202
217,183
210,190
258,142
242,158
252,148
243,157
211,189
211,189
214,186
225,175
227,173
236,164
214,186
231,169
216,184
213,187
200,200
220,180
186,214
199,201
208,192
215,185
229,171
238,162
200,200
237,163
188,212
170,230
194,206
203,197
200,200
222,178
223,177
211,189
217,183
219,181
184,216
208,192
208,192
237,163
237,163
217,183
261,139
238,162
229,171
247,153
208,192
200,200
205,195
179,221
212,188
217,183
225,175
201,199
212,188
198,202
177,223
195,205
190,210
180,220
192,208
217,183
213,187
222,178
229,171
217,183
191,209
204,196
185,215
184,216
182,218
220,180
218,182
233,167
221,179
197,203
206,194
194,206
238,162
220,180
175,225
184,216
205,195
199,201
197,203
195,205
208,192
213,187
219,181
234,166
247,153
184,216
158,242
197,203
217,183
212,188
206,194
210,190
186,214
201,199
198,202
206,194
163,237
185,215
176,224
175,225
178,222
194,206
168,232
184,216
213,187
212,188
169,231
210,190
215,185
197,203
196,204
219,181
202,198
202,198
197,203
213,187
191,209
231,169
231,169
211,189
230,170
228,172
174,226
187,213
208,192
223,177
215,185
172,228
177,223
178,222
173,227
214,186
195,205
163,237
183,217
190,210
163,237
159,241
193,207
201,199
210,190
197,203
229,171
171,229
204,196
191,209
197,203
191,209
182,218
184,216
187,213
164,236
181,219
187,213
164,236
177,223
203,197
188,212
200,200
231,169
205,195
174,226
212,188
268,132
168,232
159,241
172,228
170,230
168,232
193,207
194,206
228,172
207,193
182,218
169,231
195,205
200,200
188,212
160,240
203,197
206,194
181,219
171,229
188,212
174,226
182,218
168,232
202,198
209,191
204,196
178,222
148,252
198,202
157,243
