4,4,8,4
5,4,7,4
4,5,7,4
2,7,7,4
2,7,7,4
2,6,6,6
2,6,7,5
2,6,7,5
2,6,8,4
2,6,7,5
2,6,6,6
2,6,6,6
3,5,6,6
2,6,6,6
2,6,6,6
2,6,6,6
2,6,6,6
2,6,6,6
2,6,6,6
2,6,6,6
2,6,6,6
2,6,6,6
2,6,6,6
2,6,6,6
2,6,6,6
2,6,6,6
2,6,6,6
2,6,6,6
2,6,7,5
2,6,6,6
2,6,7,5
2,6,6,6
2,6,6,6
2,6,6,6
1,7,6,6
1,7,6,6
1,7,6,6
1,7,6,6
1,7,6,6
1,7,5,7
1,7,4,8
1,7,5,7
1,7,4,8
1,7,4,8
1,6,4,9
1,6,3,10
1,6,3,10
1,6,3,10
1,6,3,10
1,6,4,9
1,6,5,8
1,6,3,10
1,6,3,10
1,6,4,9
1,6,3,10
1,6,4,9
1,6,4,9
2,5,4,9
1,6,5,8
1,6,4,9
1,6,3,10
1,6,5,8
1,6,4,9
1,6,3,10
1,6,4,9
1,6,3,10
1,6,4,9
1,6,2,11
2,5,2,11
2,5,1,12
1,6,2,11
1,6,2,11
1,6,3,10
1,6,2,11
1,6,1,12
1,6,3,10
1,6,1,12
2,5,1,12
1,6,1,12
1,6,2,11
1,6,1,12
1,6,1,12
2,5,1,12
1,6,3,10
2,6,3,9
1,7,2,10
1,7,3,9
1,6,3,10
1,6,3,10
2,5,2,11
2,5,3,10
1,7,4,8
1,7,4,8
1,7,3,9
1,7,2,10
1,7,2,10
1,7,2,10
1,6,1,12
1,6,2,11
1,6,2,11
1,6,2,11
1,6,2,11
1,6,2,11
1,6,1,12
1,6,2,11
1,6,3,10
1,6,3,10
1,6,2,11
2,5,2,11
1,6,1,12
1,6,1,12
1,6,1,12
1,6,3,10
1,6,2,11
2,5,2,11
2,5,2,11
2,5,2,11
2,5,2,11
1,7,2,10
2,6,2,10
1,7,2,10
2,6,2,10
2,6,3,9
1,7,3,9
1,7,3,9
1,7,4,8
1,7,3,9
2,6,3,9
2,6,2,10
2,6,2,10
2,6,2,10
1,7,2,10
1,7,2,10
1,7,3,9
2,6,4,8
1,6,3,10
2,6,1,11
1,7,1,11
2,6,1,11
1,7,1,11
1,6,2,11
1,6,2,11
1,6,2,11
2,5,2,11
1,6,1,12
1,7,3,9
1,7,2,10
1,7,2,10
1,7,1,11
1,7,1,11
1,6,2,11
1,6,3,10
1,6,2,11
1,6,3,10
1,6,4,9
1,6,4,9
1,6,2,11
1,7,3,9
2,6,1,11
1,6,2,11
1,6,2,11
1,6,2,11
1,6,3,10
1,6,3,10
1,6,2,11
1,6,3,10
2,5,3,10
1,6,3,10
1,6,1,12
1,7,1,11
1,6,1,12
1,6,2,11
2,5,1,12
2,5,1,12
1,6,3,10
1,6,3,10
1,6,3,10
1,6,2,11
2,5,2,11
1,6,3,10
2,6,2,10
1,7,2,10
2,6,1,11
2,6,2,10
1,7,1,11
1,7,2,10
1,7,1,11
1,7,3,9
1,7,2,10
1,7,3,9
1,7,2,10
1,7,4,8
1,6,3,10
1,7,4,8
1,7,5,7
1,7,2,10
1,7,3,9
1,7,1,11
1,7,1,11
1,7,2,10
1,7,2,10
1,6,3,10
1,6,2,11
1,6,3,10
1,6,2,11
1,6,2,11
2,5,1,12
1,6,2,11
2,5,2,11
1,6,2,11
1,6,1,12
2,6,2,10
3,5,1,11
3,6,1,10
2,6,2,10
1,6,2,11
1,6,2,11
1,6,2,11
2,5,2,11
1,6,2,11
1,6,2,11
1,6,2,11
2,5,5,8
1,6,3,10
1,6,1,12
1,6,2,11
1,6,1,12
1,6,1,12
1,6,2,11
1,7,2,10
1,6,2,11
1,6,2,11
1,6,2,11
1,6,1,12
1,6,2,11
1,6,4,9
1,6,3,10
1,6,4,9
1,6,3,10
1,6,3,10
1,6,1,12
1,6,3,10
1,6,3,10
1,7,2,10
1,7,1,11
1,7,2,10
1,7,2,10
