57,27,59,40,44,46,41,46,50,40,49,38,54,60,47,36,42,45,48,54
72,29,28,48,56,27,43,45,42,60,65,11,50,65,39,49,28,36,44,56
52,28,36,60,42,43,57,45,36,68,39,44,54,56,100,44,23,60,37,0
20,60,20,60,34,60,33,31,60,48,58,60,96,43,40,27,15,60,63,40
24,60,19,60,53,60,22,28,60,84,74,60,76,32,100,49,12,60,29,0
20,60,20,60,43,60,35,18,60,48,58,60,76,35,76,38,0,60,17,62
20,60,20,60,54,60,21,42,60,72,23,60,60,41,64,16,18,60,36,72
28,60,18,60,33,60,27,17,60,64,13,60,84,42,64,14,46,60,28,48
40,60,15,60,39,60,27,34,60,52,28,60,56,51,48,25,40,60,22,52
20,60,38,60,32,60,31,40,60,76,47,60,60,34,20,29,36,60,37,56
20,60,29,60,35,60,32,38,60,52,57,60,60,36,20,19,39,60,50,60
20,60,35,60,41,60,41,31,60,52,19,60,64,58,20,24,33,60,32,68
28,60,48,60,31,60,40,24,60,72,32,60,44,41,18,37,40,60,31,56
48,60,41,60,40,60,37,16,60,64,45,60,60,35,35,14,35,60,31,52
56,60,20,60,22,60,19,34,60,76,42,60,60,47,20,15,27,60,42,60
60,60,20,60,36,60,24,20,60,68,33,60,60,30,20,22,33,60,35,88
32,60,48,60,52,60,32,46,60,40,31,60,68,10,23,27,33,60,28,72
24,60,35,60,44,60,29,40,60,56,41,60,56,46,19,13,46,60,43,52
60,60,45,60,36,60,8,25,60,52,19,60,48,57,34,26,36,60,25,76
72,60,22,60,35,60,16,26,60,48,40,60,52,25,24,36,46,60,19,60
48,60,52,60,38,60,40,33,60,56,19,60,64,37,25,35,39,60,10,48
60,60,35,60,30,60,48,20,60,52,27,60,64,25,17,30,38,60,43,56
64,60,56,60,39,60,24,22,60,64,27,60,72,19,48,16,36,60,18,68
48,60,28,60,29,60,30,12,60,76,37,60,64,31,35,31,36,60,33,68
20,60,20,60,31,60,26,17,60,68,16,60,60,12,47,30,38,60,69,44
20,60,20,60,24,60,19,14,60,32,28,60,60,20,76,31,47,60,48,56
24,60,19,60,33,60,33,15,60,44,40,60,64,11,52,8,28,60,56,56
40,60,15,60,22,60,30,30,60,56,28,60,44,18,52,11,42,60,60,76
52,60,12,60,33,60,27,13,60,56,36,60,44,20,44,23,37,60,60,76
52,60,12,60,26,60,26,22,60,44,36,60,60,28,64,28,41,60,44,40
48,60,13,60,37,60,28,30,60,48,30,60,48,25,52,12,33,60,64,52
32,60,27,60,22,60,42,42,60,28,13,60,40,32,32,27,29,60,40,32
20,60,30,60,29,60,36,25,60,32,37,60,44,42,20,17,38,60,48,40
40,60,21,60,22,60,41,34,60,68,24,60,56,33,32,7,46,60,40,56
40,60,20,60,31,60,22,35,60,56,39,60,44,39,52,32,36,60,44,32
36,60,16,60,20,60,38,28,60,44,13,60,36,31,45,0,42,60,56,100
28,60,18,60,30,60,43,9,60,36,22,60,56,35,31,31,32,60,36,44
36,60,22,60,39,60,20,32,60,24,44,60,28,19,42,3,28,60,48,40
28,60,29,60,29,60,31,32,60,32,25,60,24,32,36,25,24,60,28,36
20,60,25,60,39,60,38,32,60,20,28,60,28,33,33,35,31,60,33,36
32,60,16,60,38,60,31,36,60,24,26,60,36,31,27,40,40,60,34,44
24,60,10,60,32,60,25,28,60,52,31,60,40,36,35,20,33,60,44,56
24,60,19,60,32,60,29,40,60,24,27,60,28,37,35,32,37,60,25,48
36,60,31,60,31,60,29,28,60,28,26,60,24,19,36,28,33,60,27,28
20,60,39,60,34,60,18,28,60,20,25,60,28,25,19,28,27,60,16,24
64,60,34,60,39,60,29,52,60,24,17,60,36,31,14,36,46,60,29,36
20,60,26,60,30,60,18,36,60,40,34,60,24,24,28,32,22,60,20,28
32,60,32,60,27,60,16,24,60,28,13,60,28,31,40,28,21,60,23,40
32,60,27,60,28,60,27,32,60,20,25,60,20,19,20,24,26,60,14,24
48,60,22,60,32,60,19,32,60,36,19,60,28,13,43,23,29,60,22,36
44,60,24,60,25,60,24,31,60,36,33,60,24,24,20,36,42,60,43,24
36,60,26,60,22,60,21,27,60,28,19,60,44,29,35,44,25,60,28,32
24,60,27,60,29,60,26,32,60,28,30,60,28,26,28,32,20,60,28,28
