42,51,52,55
31,30,46,93
35,35,35,95
34,26,32,108
41,31,14,114
43,9,16,132
45,23,9,123
43,22,13,122
40,19,10,131
41,10,10,139
40,8,22,130
40,9,11,140
40,19,11,130
42,12,33,113
44,25,31,100
42,7,6,145
40,12,13,135
41,8,12,139
44,15,10,131
40,14,6,140
41,18,11,130
40,9,6,145
40,13,9,138
47,14,18,121
45,20,20,115
42,16,19,123
43,15,10,132
43,17,14,126
41,14,13,132
44,19,23,114
42,17,24,117
40,12,24,124
40,14,20,126
41,14,12,133
41,14,15,130
43,23,23,111
41,24,21,114
44,16,14,126
43,17,22,118
40,11,13,136
42,24,18,116
42,11,19,128
43,21,14,122
43,20,20,117
42,20,22,116
42,22,17,119
40,15,16,129
40,10,11,139
40,9,13,138
41,9,9,141
40,13,12,135
40,10,17,133
40,11,9,140
41,10,13,136
42,8,7,143
41,14,11,134
41,16,12,131
41,17,22,120
40,6,9,145
40,12,12,136
40,19,14,127
44,20,14,122
41,23,17,119
44,33,17,106
41,21,26,112
41,13,14,132
40,19,17,124
41,15,13,131
41,10,10,139
42,9,14,135
40,13,16,131
40,12,11,137
41,22,9,128
43,22,13,122
42,11,16,131
41,16,23,120
40,11,11,138
41,20,6,133
41,14,18,127
43,7,18,132
41,20,16,123
45,22,24,109
42,13,15,130
41,5,13,141
44,14,19,123
45,22,11,122
41,8,10,141
44,15,11,130
41,8,8,143
44,7,15,134
44,13,18,125
41,8,9,142
41,12,14,133
42,8,13,137
40,12,9,139
40,9,9,142
43,11,16,130
40,7,9,144
40,21,16,123
42,15,23,120
44,25,20,111
41,28,17,114
41,11,10,138
40,13,6,141
40,17,15,128
40,16,12,132
40,17,10,133
41,10,13,136
40,23,19,118
42,18,33,107
44,11,16,129
40,15,9,136
42,9,14,135
44,18,13,125
42,14,7,137
40,11,12,137
42,21,20,117
40,18,12,130
40,13,13,134
42,16,13,129
42,14,11,133
43,17,15,125
45,22,13,120
40,10,13,137
40,21,11,128
41,18,20,121
42,19,10,129
41,29,18,112
44,28,22,106
41,15,21,123
44,17,19,120
42,19,23,116
44,22,16,118
46,22,25,107
42,36,15,107
41,13,18,128
41,23,29,107
41,28,24,107
41,10,18,131
40,10,8,142
41,15,19,125
42,27,8,123
43,29,14,114
42,12,13,133
44,24,13,119
45,16,18,121
42,16,20,122
45,29,28,98
44,25,24,107
41,16,12,131
41,13,14,132
43,15,16,126
42,12,20,126
42,28,14,116
40,19,25,116
40,12,9,139
42,15,16,127
41,19,10,130
43,16,14,127
41,33,24,102
40,14,20,126
42,26,16,116
45,28,26,101
42,32,20,106
43,22,22,113
42,14,10,134
43,23,34,100
41,16,14,129
40,3,16,141
41,12,8,139
42,29,16,113
43,13,11,133
42,14,14,130
41,16,11,132
41,13,27,119
41,14,13,132
41,13,20,126
40,4,12,144
42,14,14,130
41,13,15,131
40,12,11,137
40,14,13,133
41,14,15,130
41,22,11,126
40,12,14,134
42,11,18,129
40,18,19,123
43,15,12,130
43,28,15,114
42,23,17,118
40,8,8,144
42,8,15,135
40,5,11,144
41,12,10,137
41,13,12,134
43,19,16,122
41,21,14,124
40,17,20,123
40,5,13,142
44,22,13,121
43,10,20,127
42,25,10,123
40,13,14,133
42,23,19,116
41,8,12,139
41,7,10,142
41,12,10,137
41,8,13,138
40,10,14,136
44,12,8,136
43,4,17,136
41,12,3,144
40,10,3,147
42,11,9,138
41,9,9,141
41,6,10,143
41,21,11,127
41,8,8,143
40,16,19,125
40,11,4,145
43,17,6,134
40,11,9,140
40,0,7,153
44,18,21,117
43,10,5,142
40,7,4,149
40,22,20,118
41,10,7,142
42,12,26,120
41,14,24,121
40,16,17,127
41,13,20,126
41,8,7,144
41,11,25,123
44,14,23,119
41,17,18,124
41,13,26,120
40,7,8,145
40,9,15,136
41,5,8,146
42,23,10,125
41,11,21,127
40,9,9,142
44,18,17,121
41,10,11,138
40,5,7,148
41,13,17,129
41,19,14,126
42,25,19,114
43,17,23,117
42,21,24,113
44,21,20,115
41,29,12,118
44,28,13,115
42,12,13,133
40,25,16,119
42,15,11,132
41,9,16,134
42,11,12,135
44,23,8,125
44,27,27,102
43,28,26,103
41,15,18,126
41,16,28,115
41,18,12,129
41,12,12,135
40,8,18,134
41,10,10,139
41,8,7,144
40,13,17,130
41,15,13,131
41,13,13,133
40,9,9,142
41,18,19,122
43,18,18,121
44,12,12,132
41,15,22,122
44,18,28,110
41,17,16,126
42,14,6,138
43,15,15,127
40,10,10,140
43,14,36,107
42,18,3,137
41,21,19,119
44,18,20,118
42,22,24,112
41,17,18,124
41,7,14,138
41,13,14,132
43,15,21,121
40,28,18,114
40,8,16,136
44,24,11,121
42,29,13,116
44,12,15,129
42,28,14,116
42,26,15,117
44,19,27,110
40,20,17,123
41,5,11,143
40,11,13,136
40,11,8,141
41,4,11,144
43,23,17,117
40,14,9,137
42,16,20,122
41,11,2,146
40,5,6,149
40,4,5,151
41,11,12,136
40,5,2,153
40,7,6,147
40,11,10,139
41,10,14,135
41,14,12,133
41,11,5,143
41,18,8,133
40,9,17,134
42,7,9,142
40,7,7,146
40,20,9,131
42,18,19,121
46,16,16,122
41,19,8,132
44,18,19,119
41,22,11,126
41,16,10,133
41,5,10,144
40,8,17,135
42,31,18,109
42,12,21,125
41,10,10,139
42,19,25,114
41,19,25,115
42,25,22,111
42,25,18,115
40,9,14,137
42,14,14,130
41,6,12,141
43,18,17,122
40,21,15,124
43,20,14,123
43,20,24,113
43,30,19,108
40,20,22,118
41,23,23,113
43,18,23,116
40,10,5,145
42,17,14,127
40,16,24,120
41,6,14,139
45,11,17,127
40,25,14,121
40,7,3,150
40,11,13,136
42,10,16,132
41,11,7,141
41,21,8,130
42,16,21,121
42,10,20,128
42,8,17,133
40,21,10,129
40,9,5,146
40,16,13,131
41,11,15,133
42,15,11,132
41,10,14,135
41,19,9,131
40,14,6,140
40,9,10,141
40,10,11,139
40,9,6,145
41,8,11,140
41,17,10,132
42,16,13,129
42,11,14,133
40,5,4,151
43,26,19,112
43,26,27,104
40,23,20,117
40,16,19,125
41,21,18,120
44,17,14,125
40,12,9,139
40,20,23,117
41,22,14,123
43,17,26,114
41,13,23,123
45,30,22,103
41,25,11,123
41,8,27,124
42,14,16,128
42,7,15,136
44,22,26,108
41,12,4,143
43,15,23,119
42,24,11,123
41,15,18,126
40,11,7,142
43,9,15,133
41,19,16,124
42,9,24,125
43,19,12,126
43,14,18,125
42,18,8,132
42,15,23,120
41,6,19,134
42,11,13,134
45,21,14,120
42,21,11,126
44,23,9,124
43,19,21,117
43,18,19,120
40,10,4,146
41,17,24,118
42,18,33,107
40,16,17,127
42,15,11,132
41,22,16,121
42,11,16,131
40,20,10,130
43,23,13,121
41,27,24,108
41,17,14,128
42,15,16,127
41,9,20,130
40,1,6,153
42,13,11,134
43,15,10,132
41,22,5,132
40,13,12,135
41,13,8,138
41,12,13,134
40,9,10,141
40,8,6,146
42,8,14,136
43,16,19,122
41,14,7,138
40,4,5,151
41,14,8,137
42,17,11,130
40,1,6,153
42,11,5,142
40,20,11,129
42,24,11,123
42,15,10,133
42,15,14,129
41,27,18,114
40,13,10,137
40,12,17,131
40,13,8,139
40,16,17,127
43,13,18,126
40,8,9,143
41,23,16,120
41,21,25,113
42,12,15,131
42,10,18,130
42,17,20,121
43,17,14,126
44,18,23,115
46,25,20,109
40,18,19,123
41,7,24,128
40,11,17,132
42,30,16,112
40,20,13,127
42,11,14,133
41,13,20,126
40,10,13,137
40,14,23,123
41,18,17,124
42,13,11,134
40,10,14,136
41,18,10,131
42,17,19,122
42,17,19,122
44,13,8,135
42,25,21,112
40,8,7,145
42,10,7,141
42,11,16,131
40,8,8,144
42,11,11,136
42,12,12,134
41,12,10,137
40,7,20,133
40,12,16,132
42,17,6,135
42,13,18,127
40,13,11,136
42,14,43,101
41,14,17,128
40,13,11,136
42,10,9,139
