201,199
234,166
235,165
285,115
267,133
256,144
275,125
268,132
267,133
278,122
261,139
257,143
254,146
236,164
230,170
243,157
239,161
258,142
217,183
226,174
235,165
240,160
226,174
244,156
228,172
230,170
257,143
238,162
219,181
201,199
177,223
215,185
201,199
204,196
219,181
191,209
204,196
235,165
235,165
210,190
240,160
194,206
213,187
196,204
202,198
210,190
198,202
226,174
185,215
198,202
231,169
217,183
243,157
241,159
225,175
239,161
235,165
258,142
226,174
224,176
234,166
227,173
228,172
243,157
250,150
247,153
237,163
214,186
231,169
215,185
227,173
227,173
260,140
233,167
234,166
219,181
216,184
220,180
216,184
204,196
221,179
205,195
219,181
199,201
184,216
213,187
202,198
223,177
238,162
245,155
232,168
248,152
202,198
229,171
229,171
205,195
235,165
228,172
217,183
212,188
206,194
252,148
184,216
225,175
222,178
243,157
232,168
257,143
260,140
238,162
202,198
223,177
250,150
221,179
274,126
228,172
266,134
232,168
229,171
225,175
212,188
244,156
241,159
243,157
213,187
197,203
219,181
222,178
216,184
256,144
204,196
218,182
227,173
249,151
220,180
243,157
255,145
245,155
220,180
228,172
226,174
214,186
193,207
197,203
177,223
211,189
236,164
188,212
192,208
195,205
212,188
198,202
195,205
229,171
197,203
185,215
201,199
185,215
205,195
203,197
243,157
220,180
240,160
221,179
230,170
223,177
248,152
259,141
229,171
212,188
232,168
233,167
264,136
250,150
230,170
225,175
224,176
222,178
243,157
234,166
261,139
224,176
246,154
256,144
258,142
240,160
220,180
243,157
256,144
253,147
270,130
202,198
212,188
237,163
218,182
216,184
229,171
223,177
198,202
199,201
214,186
202,198
179,221
177,223
171,229
187,213
167,233
186,214
216,184
191,209
214,186
205,195
176,224
196,204
205,195
222,178
203,197
170,230
183,217
175,225
191,209
188,212
197,203
192,208
184,216
203,197
222,178
190,210
202,198
181,219
213,187
237,163
223,177
243,157
230,170
235,165
211,189
217,183
238,162
238,162
209,191
205,195
224,176
235,165
216,184
209,191
217,183
200,200
226,174
225,175
241,159
254,146
244,156
240,160
219,181
208,192
214,186
195,205
211,189
232,168
193,207
226,174
235,165
271,129
239,161
227,173
223,177
209,191
249,151
204,196
222,178
201,199
221,179
211,189
225,175
188,212
200,200
233,167
232,168
261,139
233,167
209,191
211,189
197,203
207,193
227,173
230,170
232,168
202,198
216,184
192,208
208,192
191,209
225,175
203,197
246,154
258,142
268,132
187,213
197,203
223,177
230,170
186,214
192,208
213,187
234,166
233,167
232,168
236,164
205,195
240,160
252,148
228,172
196,204
220,180
231,169
216,184
198,202
213,187
218,182
217,183
249,151
225,175
214,186
217,183
239,161
