213,187
213,187
237,163
233,167
226,174
205,195
208,192
207,193
197,203
193,207
200,200
189,211
194,206
196,204
188,212
194,206
202,198
183,217
202,198
201,199
176,224
182,218
207,193
185,215
195,205
192,208
186,214
191,209
202,198
184,216
192,208
202,198
178,222
184,216
165,235
177,223
185,215
187,213
182,218
196,204
178,222
168,232
174,226
185,215
188,212
168,232
181,219
180,220
178,222
215,185
194,206
180,220
196,204
194,206
200,200
203,197
196,204
187,213
192,208
178,222
193,207
185,215
178,222
175,225
172,228
185,215
162,238
190,210
177,223
188,212
184,216
219,181
193,207
206,194
188,212
176,224
181,219
175,225
177,223
178,222
179,221
207,193
205,195
213,187
203,197
210,190
200,200
178,222
186,214
214,186
196,204
202,198
200,200
188,212
190,210
200,200
200,200
203,197
205,195
203,197
208,192
208,192
216,184
193,207
200,200
195,205
194,206
189,211
191,209
183,217
181,219
192,208
183,217
189,211
190,210
185,215
173,227
192,208
206,194
186,214
195,205
203,197
193,207
188,212
180,220
191,209
178,222
175,225
191,209
215,185
203,197
217,183
213,187
217,183
203,197
226,174
214,186
225,175
232,168
204,196
192,208
192,208
195,205
209,191
228,172
207,193
225,175
193,207
190,210
199,201
192,208
173,227
183,217
200,200
184,216
200,200
194,206
186,214
182,218
197,203
184,216
177,223
197,203
204,196
202,198
190,210
183,217
205,195
190,210
183,217
176,224
164,236
158,242
185,215
180,220
169,231
187,213
190,210
170,230
168,232
189,211
156,244
175,225
182,218
170,230
166,234
170,230
166,234
166,234
169,231
189,211
193,207
157,243
160,240
199,201
164,236
162,238
168,232
160,240
160,240
164,236
168,232
159,241
181,219
177,223
193,207
155,245
154,246
156,244
157,243
140,260
147,253
178,222
151,249
154,246
161,239
130,270
149,251
162,238
137,263
166,234
143,257
142,258
150,250
154,246
149,251
137,263
150,250
156,244
147,253
146,254
158,242
137,263
143,257
145,255
164,236
150,250
160,240
146,254
143,257
141,259
145,255
159,241
175,225
181,219
170,230
170,230
152,248
169,231
161,239
166,234
179,221
195,205
187,213
172,228
163,237
142,258
129,271
135,265
129,271
122,278
138,262
135,265
128,272
148,252
153,247
142,258
134,266
140,260
153,247
147,253
139,261
134,266
131,269
129,271
133,267
135,265
128,272
135,265
126,274
129,271
142,258
139,261
154,246
134,266
156,244
164,236
149,251
135,265
132,268
143,257
159,241
161,239
168,232
146,254
159,241
154,246
170,230
148,252
136,264
148,252
146,254
139,261
153,247
168,232
164,236
162,238
149,251
138,262
147,253
159,241
162,238
151,249
146,254
143,257
144,256
146,254
138,262
149,251
147,253
156,244
139,261
140,260
142,258
141,259
138,262
143,257
150,250
148,252
136,264
162,238
157,243
149,251
153,247
145,255
141,259
137,263
135,265
136,264
138,262
153,247
132,268
143,257
143,257
143,257
151,249
161,239
150,250
133,267
132,268
149,251
149,251
164,236
143,257
153,247
161,239
168,232
156,244
158,242
155,245
153,247
155,245
142,258
151,249
140,260
154,246
152,248
153,247
148,252
169,231
156,244
169,231
187,213
141,259
154,246
184,216
139,261
153,247
149,251
154,246
144,256
139,261
147,253
156,244
151,249
183,217
164,236
166,234
178,222
175,225
167,233
163,237
173,227
151,249
152,248
169,231
152,248
173,227
141,259
139,261
145,255
155,245
169,231
147,253
149,251
149,251
128,272
154,246
176,224
176,224
179,221
178,222
173,227
161,239
163,237
148,252
158,242
167,233
155,245
167,233
134,266
139,261
148,252
158,242
164,236
191,209
171,229
170,230
210,190
211,189
249,151
232,168
217,183
210,190
209,191
212,188
202,198
226,174
209,191
217,183
193,207
214,186
222,178
214,186
198,202
206,194
200,200
210,190
189,211
201,199
198,202
219,181
190,210
194,206
224,176
202,198
225,175
182,218
203,197
214,186
202,198
221,179
213,187
202,198
220,180
187,213
188,212
182,218
219,181
214,186
182,218
219,181
201,199
211,189
196,204
212,188
198,202
233,167
191,209
206,194
210,190
228,172
209,191
233,167
229,171
247,153
216,184
224,176
223,177
233,167
217,183
262,138
239,161
247,153
224,176
232,168
221,179
230,170
217,183
196,204
232,168
229,171
196,204
222,178
228,172
242,158
219,181
207,193
211,189
224,176
245,155
234,166
212,188
237,163
204,196
196,204
196,204
204,196
204,196
222,178
212,188
213,187
214,186
238,162
235,165
194,206
198,202
230,170
219,181
194,206
240,160
234,166
230,170
232,168
218,182
248,152
204,196
209,191
202,198
219,181
216,184
204,196
216,184
206,194
198,202
228,172
213,187
230,170
247,153
202,198
224,176
201,199
218,182
245,155
226,174
234,166
238,162
221,179
239,161
239,161
206,194
207,193
224,176
229,171
190,210
199,201
219,181
226,174
229,171
243,157
219,181
198,202
157,243
160,240
207,193
225,175
218,182
196,204
196,204
247,153
203,197
205,195
216,184
211,189
199,201
184,216
181,219
172,228
156,244
202,198
241,159
231,169
224,176
215,185
188,212
203,197
206,194
208,192
208,192
227,173
238,162
190,210
225,175
206,194
197,203
194,206
192,208
203,197
200,200
191,209
198,202
221,179
235,165
225,175
191,209
219,181
207,193
229,171
180,220
202,198
173,227
228,172
239,161
198,202
210,190
201,199
205,195
205,195
191,209
199,201
185,215
210,190
194,206
243,157
252,148
224,176
246,154
184,216
172,228
188,212
184,216
201,199
177,223
188,212
185,215
216,184
190,210
203,197
201,199
177,223
193,207
200,200
204,196
188,212
183,217
181,219
204,196
190,210
201,199
199,201
161,239
190,210
177,223
180,220
184,216
197,203
217,183
225,175
221,179
188,212
214,186
199,201
184,216
208,192
215,185
247,153
245,155
215,185
252,148
258,142
213,187
209,191
219,181
226,174
225,175
242,158
219,181
221,179
208,192
249,151
217,183
228,172
218,182
213,187
199,201
236,164
233,167
