207,193
187,213
198,202
242,158
190,210
183,217
181,219
169,231
171,229
169,231
168,232
194,206
164,236
171,229
189,211
181,219
193,207
194,206
184,216
199,201
184,216
176,224
194,206
196,204
187,213
158,242
158,242
167,233
165,235
179,221
164,236
168,232
158,242
166,234
179,221
195,205
181,219
198,202
209,191
207,193
203,197
213,187
225,175
241,159
273,127
213,187
206,194
196,204
190,210
221,179
207,193
189,211
178,222
202,198
212,188
209,191
238,162
224,176
205,195
210,190
193,207
192,208
172,228
188,212
201,199
210,190
220,180
249,151
248,152
243,157
230,170
229,171
238,162
246,154
226,174
216,184
202,198
212,188
208,192
219,181
246,154
231,169
229,171
232,168
233,167
235,165
233,167
243,157
262,138
246,154
252,148
250,150
233,167
209,191
237,163
236,164
223,177
231,169
249,151
249,151
235,165
229,171
209,191
230,170
198,202
212,188
240,160
251,149
225,175
194,206
227,173
214,186
181,219
214,186
236,164
238,162
226,174
232,168
248,152
212,188
219,181
214,186
188,212
202,198
195,205
180,220
193,207
181,219
177,223
215,185
205,195
198,202
204,196
230,170
231,169
207,193
195,205
194,206
198,202
214,186
199,201
235,165
222,178
222,178
236,164
215,185
174,226
200,200
190,210
188,212
189,211
214,186
205,195
215,185
214,186
195,205
175,225
186,214
193,207
188,212
214,186
180,220
179,221
183,217
163,237
195,205
181,219
178,222
181,219
202,198
205,195
204,196
215,185
209,191
210,190
211,189
235,165
228,172
196,204
207,193
202,198
209,191
231,169
252,148
250,150
236,164
231,169
219,181
226,174
232,168
248,152
241,159
206,194
211,189
213,187
276,124
199,201
214,186
215,185
217,183
195,205
240,160
243,157
211,189
220,180
220,180
221,179
232,168
210,190
209,191
188,212
213,187
208,192
208,192
214,186
241,159
236,164
218,182
202,198
223,177
214,186
223,177
231,169
257,143
227,173
265,135
280,120
226,174
203,197
209,191
219,181
237,163
245,155
233,167
224,176
206,194
217,183
237,163
248,152
253,147
221,179
245,155
211,189
234,166
179,221
212,188
174,226
171,229
177,223
195,205
198,202
198,202
187,213
193,207
217,183
196,204
212,188
214,186
237,163
234,166
220,180
230,170
206,194
217,183
225,175
214,186
232,168
224,176
220,180
218,182
226,174
225,175
231,169
228,172
222,178
225,175
260,140
209,191
262,138
222,178
204,196
232,168
206,194
209,191
233,167
225,175
221,179
201,199
235,165
224,176
229,171
214,186
232,168
244,156
241,159
258,142
204,196
204,196
235,165
228,172
250,150
207,193
229,171
190,210
203,197
186,214
211,189
202,198
194,206
200,200
231,169
229,171
236,164
223,177
203,197
213,187
179,221
213,187
221,179
240,160
229,171
233,167
218,182
257,143
190,210
246,154
245,155
217,183
219,181
215,185
234,166
196,204
220,180
223,177
192,208
198,202
203,197
190,210
204,196
212,188
220,180
206,194
202,198
219,181
230,170
223,177
214,186
184,216
191,209
264,136
239,161
249,151
226,174
211,189
228,172
255,145
255,145
234,166
248,152
232,168
199,201
201,199
190,210
251,149
189,211
246,154
240,160
192,208
217,183
207,193
209,191
208,192
201,199
199,201
216,184
198,202
200,200
221,179
204,196
243,157
207,193
196,204
232,168
252,148
221,179
200,200
221,179
254,146
230,170
212,188
219,181
203,197
193,207
188,212
180,220
220,180
187,213
214,186
204,196
196,204
214,186
221,179
224,176
229,171
210,190
192,208
206,194
221,179
180,220
171,229
190,210
212,188
240,160
201,199
203,197
181,219
231,169
212,188
209,191
216,184
230,170
206,194
195,205
216,184
229,171
207,193
201,199
186,214
196,204
220,180
209,191
207,193
195,205
210,190
225,175
190,210
237,163
216,184
208,192
219,181
205,195
208,192
222,178
207,193
216,184
223,177
218,182
204,196
191,209
178,222
218,182
214,186
265,135
233,167
216,184
221,179
208,192
228,172
267,133
224,176
254,146
219,181
209,191
208,192
213,187
191,209
221,179
216,184
215,185
234,166
216,184
219,181
221,179
223,177
228,172
234,166
254,146
231,169
240,160
234,166
240,160
191,209
194,206
231,169
213,187
225,175
230,170
239,161
213,187
211,189
241,159
229,171
242,158
238,162
253,147
235,165
235,165
242,158
250,150
246,154
267,133
254,146
195,205
209,191
209,191
206,194
231,169
212,188
217,183
204,196
229,171
269,131
240,160
206,194
231,169
206,194
192,208
221,179
248,152
233,167
239,161
222,178
207,193
226,174
228,172
226,174
203,197
226,174
216,184
206,194
217,183
240,160
227,173
219,181
222,178
206,194
220,180
245,155
234,166
248,152
233,167
252,148
256,144
238,162
278,122
273,127
226,174
245,155
242,158
283,117
247,153
245,155
202,198
246,154
253,147
224,176
214,186
208,192
219,181
204,196
203,197
234,166
234,166
226,174
218,182
240,160
255,145
268,132
267,133
262,138
249,151
235,165
199,201
212,188
240,160
235,165
248,152
233,167
241,159
226,174
205,195
246,154
236,164
202,198
248,152
207,193
268,132
269,131
253,147
227,173
207,193
186,214
220,180
232,168
217,183
230,170
227,173
234,166
213,187
212,188
241,159
228,172
226,174
232,168
252,148
197,203
243,157
228,172
228,172
215,185
205,195
201,199
199,201
194,206
192,208
194,206
216,184
235,165
270,130
266,134
274,126
268,132
268,132
234,166
220,180
244,156
265,135
280,120
271,129
245,155
236,164
239,161
209,191
207,193
212,188
262,138
239,161
216,184
229,171
229,171
228,172
256,144
202,198
197,203
186,214
249,151
235,165
229,171
206,194
229,171
250,150
254,146
271,129
229,171
208,192
211,189
227,173
229,171
210,190
252,148
237,163
254,146
226,174
217,183
235,165
225,175
184,216
250,150
226,174
235,165
219,181
255,145
225,175
252,148
234,166
250,150
236,164
235,165
243,157
227,173
246,154
254,146
299,101
241,159
263,137
233,167
247,153
208,192
233,167
242,158
227,173
254,146
232,168
255,145
193,207
196,204
205,195
209,191
207,193
226,174
211,189
233,167
207,193
200,200
212,188
218,182
231,169
231,169
218,182
198,202
184,216
210,190
222,178
218,182
248,152
239,161
252,148
258,142
207,193
237,163
214,186
237,163
254,146
250,150
232,168
214,186
243,157
246,154
223,177
273,127
272,128
261,139
263,137
277,123
253,147
249,151
259,141
242,158
255,145
236,164
244,156
197,203
239,161
224,176
229,171
231,169
263,137
243,157
212,188
229,171
237,163
217,183
200,200
205,195
218,182
209,191
212,188
229,171
237,163
217,183
233,167
245,155
209,191
241,159
222,178
213,187
216,184
253,147
241,159
204,196
199,201
212,188
222,178
240,160
230,170
229,171
246,154
193,207
234,166
248,152
229,171
256,144
245,155
235,165
239,161
227,173
223,177
236,164
228,172
253,147
196,204
196,204
281,119
237,163
228,172
237,163
223,177
216,184
198,202
228,172
251,149
263,137
230,170
241,159
272,128
262,138
261,139
259,141
256,144
224,176
230,170
223,177
230,170
262,138
220,180
244,156
222,178
216,184
243,157
205,195
195,205
239,161
216,184
246,154
229,171
219,181
227,173
210,190
197,203
209,191
222,178
210,190
236,164
234,166
228,172
226,174
224,176
250,150
224,176
224,176
244,156
231,169
223,177
232,168
252,148
229,171
221,179
234,166
238,162
200,200
238,162
238,162
232,168
226,174
261,139
232,168
263,137
225,175
205,195
225,175
232,168
222,178
221,179
238,162
227,173
251,149
260,140
241,159
242,158
220,180
217,183
225,175
208,192
185,215
183,217
216,184
224,176
229,171
184,216
240,160
246,154
243,157
228,172
231,169
198,202
202,198
221,179
223,177
224,176
230,170
199,201
226,174
267,133
269,131
266,134
255,145
256,144
253,147
249,151
229,171
271,129
242,158
272,128
283,117
289,111
271,129
245,155
254,146
230,170
248,152
270,130
274,126
304,96
272,128
236,164
224,176
234,166
261,139
244,156
233,167
242,158
238,162
233,167
220,180
252,148
244,156
238,162
236,164
211,189
215,185
229,171
226,174
248,152
223,177
260,140
234,166
246,154
232,168
237,163
260,140
295,105
267,133
266,134
246,154
244,156
239,161
223,177
250,150
233,167
220,180
242,158
234,166
218,182
262,138
242,158
233,167
246,154
239,161
217,183
234,166
231,169
240,160
266,134
241,159
235,165
199,201
241,159
262,138
244,156
245,155
233,167
249,151
213,187
247,153
234,166
266,134
242,158
244,156
219,181
237,163
227,173
242,158
205,195
225,175
222,178
235,165
245,155
208,192
230,170
219,181
228,172
238,162
261,139
277,123
261,139
248,152
267,133
244,156
240,160
245,155
