0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.116384,0.116384,0.114101,0.114100,0.102170,0.102170,0.162133,0.162133
0.168006,0.168006,0.223825,0.223825,0.187518,0.187518,0.194685,0.194685
0.181224,0.181224,0.186703,0.186703,0.196640,0.196640,0.175488,0.175488
0.202292,0.202292,0.189780,0.189780,0.218893,0.218893,0.208997,0.208997
0.218135,0.218136,0.144525,0.144524,0.224053,0.224053,0.193881,0.193881
0.222111,0.222111,0.140398,0.140398,0.227601,0.227601,0.220350,0.220350
0.222625,0.222625,0.113116,0.113116,0.231042,0.231042,0.211152,0.211152
0.224282,0.224282,0.130750,0.130750,0.232755,0.232755,0.218770,0.218770
0.222380,0.222380,0.099478,0.099478,0.231819,0.231819,0.213568,0.213569
0.221460,0.221460,0.150673,0.150673,0.226148,0.226148,0.203287,0.203287
0.221277,0.221277,0.088956,0.088956,0.231165,0.231164,0.208011,0.208011
0.220842,0.220842,0.089905,0.089905,0.231814,0.231814,0.201060,0.201060
0.220897,0.220897,0.073964,0.073964,0.227580,0.227580,0.197665,0.197665
0.219694,0.219695,0.075422,0.075422,0.229152,0.229152,0.200417,0.200417
0.218206,0.218206,0.076961,0.076962,0.227247,0.227247,0.199749,0.199749
0.220133,0.220133,0.095644,0.095644,0.225614,0.225614,0.202520,0.202520
0.218667,0.218667,0.117140,0.117140,0.228381,0.228381,0.188872,0.188872
0.219720,0.219720,0.096261,0.096261,0.226843,0.226843,0.198172,0.198172
0.221195,0.221195,0.125835,0.125835,0.229854,0.229853,0.189359,0.189359
0.219781,0.219781,0.089913,0.089913,0.225319,0.225319,0.193583,0.193583
0.221274,0.221274,0.069593,0.069593,0.225266,0.225266,0.151538,0.151538
0.222734,0.222734,0.072723,0.072723,0.223343,0.223343,0.152103,0.152103
0.222447,0.222447,0.104829,0.104829,0.223588,0.223588,0.154926,0.154926
0.222708,0.222708,0.098364,0.098364,0.222242,0.222242,0.158329,0.158329
0.222781,0.222781,0.128751,0.128751,0.222854,0.222854,0.147782,0.147782
0.223639,0.223639,0.134848,0.134848,0.222651,0.222651,0.150270,0.150270
0.224592,0.224592,0.107579,0.107579,0.225910,0.225910,0.148860,0.148860
0.223770,0.223770,0.125090,0.125090,0.225146,0.225145,0.160223,0.160223
0.224021,0.224021,0.105864,0.105863,0.230360,0.230360,0.149334,0.149334
0.223786,0.223787,0.096122,0.096122,0.228512,0.228512,0.153065,0.153065
0.223193,0.223193,0.097999,0.097999,0.224668,0.224668,0.157675,0.157675
0.222301,0.222301,0.079499,0.079499,0.224066,0.224066,0.152471,0.152471
0.220002,0.220002,0.061623,0.061623,0.224782,0.224782,0.148757,0.148757
0.221078,0.221078,0.053677,0.053677,0.225071,0.225071,0.170170,0.170170
0.221962,0.221962,0.110495,0.110495,0.227843,0.227843,0.156738,0.156738
0.219375,0.219375,0.071175,0.071176,0.229379,0.229379,0.146846,0.146847
0.218769,0.218768,0.105774,0.105774,0.231054,0.231054,0.168982,0.168982
0.217592,0.217592,0.151122,0.151122,0.229924,0.229923,0.139569,0.139569
0.216512,0.216512,0.099653,0.099653,0.233637,0.233638,0.173413,0.173413
0.216181,0.216182,0.134741,0.134741,0.229770,0.229770,0.139106,0.139106
0.216213,0.216213,0.147384,0.147384,0.229283,0.229283,0.153768,0.153768
0.216475,0.216475,0.126353,0.126353,0.229244,0.229244,0.137956,0.137956
0.217891,0.217891,0.080393,0.080393,0.228704,0.228704,0.129448,0.129448
0.221100,0.221100,0.078310,0.078310,0.227300,0.227300,0.122465,0.122465
0.216974,0.216973,0.045714,0.045714,0.228385,0.228385,0.134883,0.134883
0.218247,0.218247,0.067158,0.067158,0.226178,0.226178,0.132313,0.132313
0.219053,0.219053,0.091447,0.091447,0.228681,0.228680,0.131630,0.131630
0.221851,0.221851,0.080762,0.080762,0.222400,0.222400,0.124768,0.124768
0.224112,0.224112,0.113975,0.113975,0.221673,0.221673,0.129463,0.129463
0.224274,0.224274,0.114358,0.114358,0.222232,0.222232,0.124025,0.124025
0.223061,0.223061,0.112796,0.112795,0.214048,0.214048,0.134834,0.134834
0.219563,0.219563,0.145400,0.145400,0.218847,0.218847,0.126957,0.126958
0.219386,0.219386,0.106637,0.106637,0.216361,0.216361,0.132472,0.132472
0.219209,0.219209,0.091199,0.091199,0.221061,0.221061,0.138310,0.138310
0.220685,0.220685,0.085561,0.085561,0.220595,0.220595,0.129317,0.129317
0.217377,0.217378,0.094331,0.094331,0.223622,0.223622,0.116226,0.116226
0.216651,0.216651,0.108458,0.108459,0.221939,0.221939,0.152177,0.152177
0.220209,0.220209,0.097226,0.097226,0.216708,0.216708,0.148297,0.148297
0.223610,0.223610,0.085461,0.085461,0.216767,0.216767,0.143048,0.143048
0.222015,0.222015,0.083536,0.083536,0.220645,0.220645,0.123379,0.123379
0.222596,0.222596,0.086567,0.086567,0.221733,0.221733,0.141686,0.141686
0.219728,0.219728,0.090297,0.090297,0.221593,0.221592,0.137399,0.137399
0.219490,0.219490,0.078950,0.078950,0.223088,0.223088,0.141858,0.141858
0.223015,0.223015,0.078807,0.078807,0.222020,0.222020,0.151632,0.151632
0.219989,0.219989,0.074098,0.074098,0.225997,0.225997,0.156538,0.156538
0.219400,0.219400,0.081809,0.081809,0.223016,0.223016,0.122879,0.122879
0.218183,0.218183,0.075091,0.075091,0.224225,0.224224,0.124148,0.124147
0.216703,0.216703,0.086570,0.086570,0.226579,0.226579,0.122561,0.122561
0.217854,0.217854,0.065255,0.065255,0.224025,0.224025,0.123377,0.123377
0.216138,0.216138,0.094529,0.094529,0.229152,0.229152,0.117211,0.117211
0.217279,0.217279,0.086927,0.086927,0.229031,0.229031,0.127742,0.127742
0.214524,0.214524,0.061728,0.061728,0.230477,0.230477,0.141566,0.141566
0.206693,0.206693,0.075730,0.075730,0.230186,0.230186,0.134159,0.134159
0.205162,0.205162,0.103179,0.103179,0.234993,0.234993,0.165090,0.165091
0.210485,0.210485,0.097401,0.097401,0.235789,0.235789,0.170546,0.170547
0.203974,0.203974,0.152444,0.152444,0.233819,0.233819,0.157284,0.157284
0.199081,0.199081,0.090150,0.090151,0.231712,0.231712,0.118608,0.118608
0.199008,0.199008,0.070563,0.070563,0.230330,0.230330,0.118649,0.118649
0.214195,0.214195,0.061729,0.061729,0.229682,0.229682,0.128984,0.128984
0.220079,0.220079,0.100064,0.100064,0.234507,0.234507,0.129312,0.129312
0.226343,0.226343,0.093131,0.093131,0.231530,0.231530,0.142998,0.142998
0.218042,0.218042,0.089180,0.089180,0.229623,0.229623,0.133256,0.133256
0.217819,0.217819,0.117026,0.117026,0.229308,0.229308,0.136883,0.136883
0.229893,0.229893,0.162388,0.162389,0.230499,0.230499,0.143803,0.143803
0.233665,0.233665,0.098898,0.098898,0.231694,0.231695,0.184229,0.184229
0.231069,0.231069,0.109037,0.109037,0.245198,0.245198,0.174833,0.174833
0.227616,0.227616,0.125066,0.125066,0.243100,0.243100,0.154471,0.154471
0.230128,0.230128,0.095012,0.095012,0.246487,0.246487,0.165377,0.165377
0.224794,0.224794,0.076954,0.076954,0.246389,0.246389,0.178991,0.178991
0.223102,0.223102,0.071039,0.071039,0.246429,0.246429,0.157921,0.157921
0.220048,0.220048,0.079475,0.079475,0.246539,0.246539,0.156272,0.156272
0.219320,0.219320,0.052573,0.052573,0.246507,0.246507,0.143278,0.143278
0.218986,0.218986,0.052323,0.052323,0.246466,0.246466,0.150866,0.150866
0.220303,0.220303,0.030274,0.030274,0.245856,0.245856,0.155255,0.155254
0.218639,0.218639,0.031378,0.031378,0.245043,0.245043,0.164559,0.164559
0.224761,0.224761,0.042618,0.042619,0.245538,0.245538,0.155732,0.155733
0.224122,0.224122,0.045197,0.045197,0.245367,0.245367,0.163057,0.163057
0.220949,0.220949,0.064889,0.064889,0.243918,0.243918,0.147233,0.147233
0.220872,0.220872,0.066707,0.066707,0.243714,0.243714,0.162376,0.162376
0.213785,0.213785,0.075014,0.075014,0.240856,0.240856,0.155617,0.155617
0.221885,0.221885,0.060908,0.060908,0.240923,0.240923,0.150696,0.150696
0.227641,0.227641,0.061210,0.061210,0.238669,0.238669,0.147449,0.147449
0.227897,0.227897,0.081495,0.081495,0.235144,0.235144,0.153215,0.153215
0.229125,0.229125,0.085443,0.085443,0.236110,0.236110,0.154729,0.154729
0.229618,0.229618,0.034031,0.034030,0.236100,0.236100,0.147198,0.147198
0.227246,0.227246,0.074491,0.074491,0.234551,0.234551,0.160717,0.160717
0.222179,0.222179,0.100966,0.100966,0.236215,0.236215,0.165566,0.165566
0.224454,0.224454,0.111034,0.111034,0.236742,0.236742,0.145818,0.145818
0.221614,0.221614,0.100149,0.100150,0.239771,0.239771,0.145079,0.145078
0.227507,0.227507,0.047351,0.047351,0.239722,0.239722,0.156169,0.156169
0.222936,0.222936,0.048323,0.048323,0.236852,0.236852,0.158241,0.158241
0.220711,0.220711,0.061922,0.061922,0.241361,0.241361,0.157082,0.157082
0.216592,0.216592,0.032001,0.032001,0.239331,0.239331,0.140559,0.140559
0.216767,0.216767,0.073994,0.073993,0.239772,0.239772,0.145126,0.145126
0.218745,0.218745,0.041624,0.041624,0.241484,0.241484,0.165533,0.165533
0.214369,0.214369,0.029789,0.029789,0.233576,0.233576,0.145739,0.145739
0.219592,0.219592,0.095549,0.095549,0.237476,0.237476,0.164086,0.164086
0.218416,0.218417,0.108965,0.108965,0.239926,0.239926,0.161419,0.161419
0.223434,0.223434,0.072977,0.072977,0.240804,0.240804,0.148936,0.148936
0.219505,0.219505,0.105419,0.105419,0.235931,0.235931,0.162736,0.162736
0.222715,0.222715,0.081614,0.081614,0.236417,0.236417,0.143779,0.143779
0.214296,0.214296,0.127286,0.127286,0.237226,0.237226,0.156714,0.156714
0.223708,0.223708,0.050779,0.050779,0.237978,0.237978,0.147987,0.147987
0.220202,0.220202,0.054179,0.054179,0.236294,0.236294,0.139608,0.139608
0.219173,0.219173,0.038393,0.038393,0.238315,0.238315,0.161376,0.161376
0.219599,0.219599,0.053081,0.053081,0.237995,0.237995,0.152826,0.152826
0.215860,0.215861,0.076156,0.076156,0.242952,0.242952,0.154580,0.154579
0.211543,0.211543,0.059362,0.059362,0.237999,0.237999,0.152352,0.152352
0.211861,0.211861,0.082976,0.082976,0.237462,0.237462,0.145996,0.145996
0.221129,0.221129,0.067303,0.067304,0.235698,0.235698,0.143717,0.143717
0.222734,0.222734,0.052378,0.052378,0.238464,0.238464,0.154024,0.154024
0.217498,0.217497,0.054584,0.054584,0.238662,0.238662,0.145947,0.145947
0.214550,0.214550,0.031075,0.031075,0.239871,0.239871,0.147452,0.147452
0.213549,0.213549,0.082324,0.082324,0.244254,0.244254,0.152715,0.152715
0.218224,0.218224,0.105235,0.105235,0.247485,0.247485,0.158561,0.158561
0.216491,0.216492,0.099124,0.099124,0.246781,0.246781,0.171715,0.171715
0.214490,0.214490,0.110696,0.110696,0.244975,0.244975,0.147888,0.147888
0.210990,0.210990,0.086404,0.086404,0.244732,0.244732,0.154669,0.154669
0.220344,0.220344,0.092185,0.092185,0.241035,0.241035,0.151028,0.151028
0.221003,0.221003,0.094376,0.094376,0.243738,0.243739,0.146224,0.146224
0.224483,0.224483,0.084491,0.084491,0.242276,0.242276,0.153491,0.153491
0.223113,0.223113,0.097300,0.097300,0.234104,0.234104,0.162020,0.162020
0.222283,0.222283,0.122565,0.122565,0.232515,0.232515,0.162917,0.162917
0.222968,0.222968,0.137353,0.137353,0.237052,0.237052,0.160667,0.160667
0.219300,0.219300,0.117678,0.117678,0.234393,0.234393,0.147567,0.147567
0.219324,0.219324,0.081615,0.081615,0.237197,0.237197,0.154745,0.154745
0.218263,0.218263,0.116208,0.116208,0.238259,0.238259,0.150937,0.150937
0.216649,0.216649,0.094899,0.094899,0.239005,0.239005,0.146258,0.146258
0.216985,0.216985,0.146751,0.146751,0.236866,0.236866,0.145604,0.145604
0.217141,0.217141,0.133621,0.133621,0.234366,0.234366,0.147130,0.147130
0.216026,0.216026,0.082027,0.082027,0.231837,0.231837,0.149367,0.149367
0.212604,0.212604,0.103416,0.103416,0.230100,0.230100,0.139389,0.139389
0.212036,0.212036,0.115351,0.115351,0.231515,0.231515,0.147519,0.147519
0.207583,0.207583,0.117160,0.117160,0.229076,0.229076,0.144282,0.144282
0.203246,0.203246,0.115243,0.115243,0.223305,0.223305,0.159003,0.159003
0.199869,0.199869,0.057202,0.057202,0.224149,0.224149,0.150092,0.150092
0.202829,0.202829,0.071186,0.071186,0.223787,0.223787,0.156177,0.156177
0.203929,0.203929,0.081059,0.081059,0.227498,0.227498,0.162724,0.162724
0.201532,0.201532,0.103769,0.103769,0.224144,0.224144,0.164379,0.164380
0.201473,0.201473,0.096904,0.096904,0.224629,0.224629,0.144782,0.144782
0.200447,0.200447,0.113637,0.113637,0.222523,0.222523,0.160169,0.160169
0.203639,0.203639,0.097185,0.097185,0.221438,0.221438,0.148463,0.148463
0.206414,0.206414,0.074602,0.074602,0.226848,0.226848,0.167264,0.167264
0.209491,0.209491,0.109928,0.109928,0.226141,0.226141,0.147668,0.147668
0.212009,0.212009,0.096379,0.096379,0.224842,0.224842,0.146627,0.146627
0.216923,0.216923,0.113431,0.113431,0.222399,0.222399,0.146666,0.146666
0.214172,0.214172,0.084539,0.084539,0.225789,0.225789,0.150769,0.150769
0.216968,0.216968,0.147672,0.147672,0.224205,0.224205,0.145441,0.145441
0.218952,0.218952,0.071184,0.071184,0.222890,0.222890,0.144135,0.144135
0.218559,0.218559,0.079587,0.079587,0.221555,0.221555,0.151262,0.151262
0.220105,0.220105,0.062300,0.062300,0.221762,0.221762,0.148961,0.148960
0.216599,0.216599,0.086063,0.086063,0.224062,0.224062,0.150199,0.150199
0.214982,0.214982,0.100676,0.100676,0.226524,0.226524,0.161711,0.161711
0.213075,0.213075,0.142923,0.142923,0.224811,0.224811,0.151300,0.151300
0.213073,0.213073,0.116664,0.116664,0.229027,0.229027,0.138508,0.138508
0.211892,0.211892,0.075320,0.075320,0.228363,0.228363,0.157701,0.157701
0.209857,0.209857,0.108834,0.108834,0.230184,0.230185,0.144545,0.144545
0.204506,0.204506,0.107304,0.107304,0.231184,0.231184,0.150050,0.150050
0.204004,0.204004,0.105741,0.105741,0.231583,0.231583,0.154971,0.154971
0.204928,0.204928,0.035763,0.035763,0.234407,0.234407,0.158698,0.158698
0.204864,0.204864,0.112381,0.112381,0.234200,0.234200,0.141717,0.141716
0.205238,0.205238,0.135010,0.135010,0.231839,0.231839,0.141859,0.141859
0.204982,0.204982,0.071427,0.071427,0.231163,0.231163,0.152956,0.152956
0.203675,0.203675,0.073005,0.073005,0.230453,0.230453,0.149854,0.149854
0.202824,0.202824,0.080745,0.080745,0.231253,0.231253,0.154892,0.154892
0.203336,0.203336,0.097528,0.097528,0.230867,0.230867,0.147811,0.147811
0.202666,0.202666,0.092070,0.092070,0.231015,0.231015,0.143213,0.143213
0.201847,0.201847,0.113591,0.113591,0.232770,0.232770,0.151950,0.151950
0.201624,0.201624,0.088317,0.088316,0.232355,0.232355,0.147197,0.147197
0.200595,0.200595,0.095363,0.095363,0.237888,0.237888,0.154695,0.154696
0.201114,0.201114,0.060737,0.060737,0.235605,0.235604,0.158621,0.158621
0.201437,0.201437,0.072726,0.072726,0.231909,0.231909,0.152716,0.152716
0.201538,0.201538,0.072156,0.072155,0.229358,0.229358,0.154992,0.154992
0.197971,0.197971,0.098528,0.098528,0.228972,0.228972,0.143516,0.143516
0.200770,0.200770,0.111587,0.111587,0.230019,0.230019,0.153678,0.153679
0.200238,0.200238,0.126542,0.126542,0.229380,0.229380,0.156337,0.156337
0.197752,0.197752,0.077309,0.077309,0.227736,0.227736,0.147934,0.147934
0.195171,0.195172,0.040744,0.040744,0.226616,0.226616,0.152508,0.152508
0.191125,0.191125,0.077152,0.077153,0.226546,0.226546,0.144424,0.144424
0.192969,0.192969,0.051553,0.051553,0.224090,0.224090,0.144112,0.144112
0.192435,0.192435,0.061947,0.061947,0.221434,0.221434,0.147572,0.147572
0.196003,0.196003,0.069351,0.069351,0.220379,0.220379,0.150647,0.150647
0.195890,0.195890,0.084112,0.084112,0.220605,0.220605,0.160448,0.160448
0.194242,0.194242,0.077591,0.077591,0.220310,0.220310,0.146157,0.146157
0.193999,0.193999,0.093471,0.093471,0.219840,0.219840,0.153290,0.153291
0.196697,0.196697,0.061413,0.061413,0.223215,0.223216,0.150474,0.150474
0.200444,0.200444,0.105411,0.105411,0.239865,0.239865,0.147965,0.147965
0.200782,0.200782,0.075946,0.075946,0.239916,0.239916,0.147546,0.147546
0.200736,0.200736,0.062905,0.062905,0.235988,0.235989,0.153284,0.153284
0.200037,0.200037,0.116039,0.116039,0.231158,0.231158,0.159976,0.159976
0.202227,0.202228,0.115961,0.115961,0.231304,0.231304,0.145793,0.145793
0.202786,0.202786,0.123733,0.123733,0.229594,0.229594,0.147429,0.147429
0.207165,0.207165,0.096885,0.096885,0.229554,0.229554,0.150812,0.150812
0.204846,0.204846,0.150114,0.150114,0.228079,0.228079,0.150816,0.150816
0.204254,0.204254,0.093833,0.093833,0.228782,0.228782,0.147756,0.147756
0.203579,0.203579,0.106117,0.106117,0.234246,0.234246,0.145454,0.145454
0.200873,0.200873,0.093215,0.093215,0.232543,0.232543,0.156563,0.156563
0.203951,0.203951,0.105215,0.105214,0.232489,0.232489,0.158494,0.158494
0.209179,0.209179,0.092272,0.092272,0.226431,0.226431,0.164638,0.164639
0.205947,0.205947,0.054818,0.054818,0.230510,0.230510,0.153407,0.153407
0.202334,0.202334,0.094070,0.094070,0.229001,0.229001,0.148465,0.148465
0.202262,0.202262,0.081592,0.081592,0.229240,0.229240,0.148927,0.148927
0.201833,0.201833,0.079446,0.079446,0.229282,0.229282,0.142165,0.142165
0.201615,0.201615,0.118080,0.118080,0.230027,0.230027,0.150589,0.150589
0.200610,0.200610,0.079356,0.079356,0.229298,0.229298,0.142237,0.142237
0.202294,0.202294,0.096463,0.096464,0.231910,0.231910,0.145646,0.145646
0.201768,0.201768,0.094863,0.094863,0.230139,0.230139,0.143886,0.143886
0.201109,0.201109,0.110681,0.110681,0.226856,0.226856,0.136124,0.136124
0.200072,0.200072,0.080310,0.080310,0.226049,0.226049,0.149335,0.149335
0.201045,0.201045,0.109806,0.109807,0.230651,0.230651,0.141672,0.141672
0.201378,0.201378,0.034371,0.034371,0.231282,0.231282,0.144793,0.144793
0.200015,0.200015,0.086476,0.086476,0.230387,0.230387,0.179208,0.179208
0.203061,0.203061,0.070223,0.070223,0.232206,0.232206,0.161083,0.161083
0.202490,0.202490,0.109930,0.109930,0.236137,0.236137,0.162103,0.162104
0.203326,0.203326,0.087704,0.087703,0.233391,0.233391,0.146564,0.146564
0.205858,0.205858,0.098104,0.098104,0.233431,0.233431,0.139727,0.139727
0.205253,0.205253,0.096611,0.096611,0.233609,0.233609,0.148097,0.148097
0.204239,0.204239,0.167177,0.167177,0.236570,0.236570,0.155535,0.155535
0.199721,0.199721,0.112292,0.112292,0.236709,0.236709,0.148504,0.148504
0.199538,0.199538,0.115267,0.115267,0.236516,0.236516,0.144174,0.144174
0.202057,0.202057,0.095986,0.095986,0.236679,0.236679,0.144106,0.144106
0.202245,0.202245,0.120750,0.120750,0.240458,0.240458,0.150008,0.150008
0.200505,0.200505,0.094169,0.094169,0.241779,0.241779,0.156104,0.156103
0.200605,0.200605,0.074612,0.074612,0.238692,0.238692,0.169142,0.169142
0.202679,0.202679,0.047611,0.047611,0.237352,0.237352,0.160573,0.160573
0.198703,0.198703,0.081782,0.081782,0.235040,0.235040,0.152432,0.152432
0.198492,0.198492,0.069720,0.069720,0.234064,0.234064,0.156708,0.156708
0.197435,0.197435,0.084105,0.084105,0.232153,0.232152,0.151066,0.151066
0.196009,0.196009,0.095939,0.095939,0.232632,0.232632,0.147042,0.147042
0.195976,0.195976,0.104149,0.104149,0.230994,0.230994,0.149983,0.149983
