0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.113491,5.563305,7.212900,4.113552,3.881451,2.396168,5.038961,6.913563
11.645321,13.792091,19.612122,22.829063,15.263050,14.410049,16.215870,28.386024
60.280807,26.968086,20.402802,69.818771,33.699944,62.772018,22.700253,57.844666
93.908798,34.155075,23.967979,78.518555,56.589569,79.789978,19.238144,66.070877
92.772873,39.321526,25.710373,59.470627,67.157440,74.748505,21.358543,58.672318
92.819382,43.532822,18.583794,67.497177,73.276276,75.916870,18.819721,61.202179
92.265625,48.111023,15.690155,62.352295,77.413605,79.393494,22.225101,57.451172
100.927429,50.406967,18.309330,71.893921,78.096786,91.465897,21.787754,60.080414
90.557983,50.751648,16.488693,58.585648,77.070190,79.885284,21.674397,52.415909
84.766312,55.487152,23.157387,52.718384,75.314392,84.191879,17.600780,51.449097
90.656754,54.912643,19.972034,57.248611,76.911530,86.862473,14.832409,52.670410
84.968445,51.834976,16.400627,55.059570,76.844757,78.106857,19.843838,52.859650
82.521927,55.292770,28.263504,46.120193,82.063477,69.843185,14.266739,48.775635
87.688416,58.361328,16.200523,53.649979,81.902222,77.191742,11.789574,53.763641
83.661148,55.201431,19.699154,37.793472,80.891296,71.006287,21.159409,39.482635
81.567474,54.264450,24.300011,35.202271,78.833282,68.846222,15.681599,41.415726
78.086716,56.700790,21.499126,40.461533,78.916718,67.482681,14.631710,43.283325
76.377136,54.914124,14.596062,38.023758,78.634094,64.069763,16.346359,37.566910
90.916946,50.284821,21.622375,40.899734,77.568359,71.934967,13.390228,39.939926
84.792084,46.926727,17.863811,39.172729,77.852341,59.120361,16.328819,38.918335
81.968506,46.188751,10.909977,50.065048,77.925751,57.339493,12.258369,51.732361
80.754120,44.445251,10.238098,36.969223,77.920700,54.532852,9.191586,37.084671
78.853317,42.050964,14.190411,31.622879,78.034851,53.589157,11.942181,29.044128
78.358780,38.530853,15.891792,29.842560,76.708832,47.634537,14.024078,31.204041
78.451828,38.887573,14.892517,42.492203,77.182983,48.845825,10.632309,37.601440
97.306213,35.690536,13.344257,41.974472,77.265900,68.775406,9.658203,34.606018
93.722000,37.120712,14.111027,26.018524,77.516006,58.848862,12.405781,23.328079
103.938141,34.725006,14.544922,30.401001,76.131149,70.702805,12.342834,21.367966
114.099579,33.634117,23.406437,28.835281,75.044922,79.259598,10.849663,26.200653
105.952560,31.358261,20.364841,27.555878,73.906235,69.928040,10.458374,23.717911
97.520401,30.905640,11.249016,27.444992,74.121399,59.218094,13.410233,19.026871
92.010559,31.777031,10.132416,30.652679,74.798157,54.667480,10.055531,24.832764
93.431442,31.152649,11.528053,38.498322,74.535721,54.592697,10.776196,32.134872
90.294785,32.315498,11.788631,29.205795,74.028152,52.264725,12.398094,23.651535
86.634094,31.969826,11.149044,40.720062,75.041458,47.264374,8.185444,34.794922
84.111160,33.584740,9.075066,31.424408,74.954239,45.383713,10.134373,26.772415
82.711197,34.619064,10.567806,26.046188,75.208145,42.609100,10.599827,22.619995
80.238785,31.975662,10.070358,29.175034,74.988281,39.017685,10.602543,23.815277
78.310104,31.400101,8.832592,26.201447,75.009857,38.205231,11.652924,20.139923
78.959015,30.446472,11.783577,31.820709,74.912827,36.492905,13.442722,25.373230
79.307098,28.980515,16.706852,29.500595,74.210480,37.013229,17.730175,23.729340
77.674744,30.903404,21.099491,30.184311,74.191818,37.087509,11.980061,24.950882
75.853470,31.234337,14.883255,33.694061,74.370010,37.267075,11.473274,27.017502
76.163254,31.767334,15.464935,26.713806,76.102798,36.338226,13.738064,20.881821
77.196609,30.614845,23.718040,30.134552,75.219620,37.287750,14.485935,26.093704
84.221909,31.097153,15.687054,42.878845,75.021286,51.026855,12.135098,31.492996
83.229767,29.660126,14.227654,33.100891,75.029953,46.283569,12.454330,25.849564
80.720810,29.966133,13.186962,26.247406,75.046036,44.090134,13.565273,21.084320
80.387390,28.741142,14.840107,26.354767,74.061569,41.227188,16.593102,20.115128
79.209717,30.908287,20.067760,27.720581,73.705399,42.015167,9.604950,25.264084
76.637726,32.896469,13.880264,24.156036,75.574890,40.445633,10.301540,19.944321
75.035187,31.621231,15.612061,29.932755,74.072556,37.608002,9.330906,23.462540
73.926346,30.930634,12.419498,22.714874,73.857422,35.507339,9.809658,18.170166
73.806931,30.801918,10.377029,20.916626,73.730896,33.786118,11.494297,17.713989
76.562088,30.894791,12.486412,26.466675,73.507874,35.673965,10.252087,23.964478
76.439102,31.624283,18.997471,27.345871,72.908737,37.286163,11.677204,22.266464
75.550964,31.141747,12.964310,24.006409,72.834579,37.410416,12.762032,19.504578
74.453110,28.960922,18.757938,25.309006,72.647675,35.066345,13.295013,19.749435
73.839798,29.486671,16.781624,24.446472,73.123810,34.404968,14.288673,19.279846
73.490616,29.739227,18.341648,22.981339,72.950638,33.579498,11.083427,18.495895
73.490128,28.381691,16.456268,21.520782,73.056534,32.267670,10.626060,18.012512
73.363419,29.935379,15.236843,26.257217,72.720642,35.682281,12.775829,21.214447
73.993256,31.775948,21.696083,26.975266,73.795425,35.252670,11.587242,23.676224
74.448318,32.100945,14.606953,29.812241,75.686234,34.533249,9.440319,23.446106
74.529556,31.444847,13.181564,20.609589,74.728806,34.000412,10.022678,16.518616
73.062668,32.131065,16.412117,21.399261,74.291153,33.489166,12.311211,16.980576
75.767471,32.070587,13.907497,26.274460,74.330063,39.456375,10.833973,19.688950
74.656296,31.912537,13.920734,24.403702,73.549896,37.951065,13.244514,19.478470
74.556671,33.133202,13.572407,23.836182,74.526443,38.138718,12.141685,20.058487
74.260452,32.369431,15.905457,31.190125,74.042252,36.027084,12.855087,25.534393
74.346283,31.927376,14.798149,22.638000,73.739380,35.165863,12.766529,19.075775
73.885757,30.812370,14.825893,25.117126,73.521149,35.167511,12.138897,20.323715
73.887192,29.756081,14.049480,23.966446,72.916153,33.401924,12.557976,19.308105
73.569717,29.339439,17.725166,24.442337,72.710602,31.145950,14.351387,20.183746
73.118210,29.368988,16.320835,24.129120,72.867218,29.615173,15.359509,19.251907
74.911392,32.233559,15.481365,26.511597,75.250397,32.071526,15.395214,21.445297
82.042816,31.594711,25.757828,40.035904,77.063797,41.345596,13.532181,29.842545
89.669617,31.194992,19.565548,30.742264,85.876572,41.796402,14.297916,23.436905
93.658585,30.107285,18.495499,36.332001,90.748779,37.037918,13.715511,27.829041
95.406372,31.056633,14.129841,41.397766,92.707489,39.656784,11.867538,32.786835
94.932007,30.340561,16.104298,33.054672,93.378983,37.659286,10.738567,27.020386
94.292465,27.845139,11.716446,31.593201,93.371536,34.162537,10.879417,25.891937
93.363373,25.774872,12.917835,39.846558,93.279160,33.065369,11.506111,32.013809
92.773224,25.984619,14.350368,34.008652,93.415161,33.537575,10.810234,26.290695
92.581268,24.555702,12.061878,32.533127,92.984131,32.476868,12.232445,24.744232
92.412933,24.583725,10.386398,34.832581,93.047791,33.230316,11.979465,29.190781
92.757858,24.373085,13.350479,35.936722,93.106613,34.336288,13.570415,29.564789
92.272507,23.901100,12.885986,36.744125,93.159912,33.720078,13.194485,29.288177
95.020828,24.006874,16.442177,31.880188,93.119904,37.857727,12.453117,27.134430
94.823898,23.783424,21.426380,35.075531,93.340836,36.479958,16.881790,28.966766
93.929398,24.122688,17.828983,35.008026,93.541550,36.176643,13.049210,27.494720
94.439316,24.238129,16.143959,33.130707,93.277039,35.422531,14.947643,26.829941
94.531952,29.315498,13.204205,36.846146,92.909210,39.258148,12.949406,29.372665
98.273972,28.964890,17.268185,39.798340,92.947800,43.305969,13.379169,34.731339
96.881500,28.335526,14.231777,30.360168,92.946259,39.529602,15.376572,24.955368
97.049713,27.838867,20.115234,30.441940,93.187851,39.582565,13.892605,26.018097
96.485107,27.405014,20.379448,29.721313,93.361206,36.927139,13.634823,23.418137
95.213089,26.342743,17.643074,29.347458,93.165192,34.697266,13.533646,23.849548
94.371277,27.170364,19.202423,32.899124,93.341553,34.260651,11.737591,28.416779
94.231415,26.565636,17.175720,28.111389,93.121674,32.490326,12.103222,22.938553
94.225372,25.527863,18.307320,30.589676,93.316132,31.291039,10.661816,24.403198
93.886337,25.555328,15.204845,31.769470,93.093643,30.610481,12.242443,24.315552
93.228653,24.104797,19.393166,31.023575,93.253571,30.202301,11.271622,24.267609
93.503540,24.518669,18.975418,30.140320,93.064590,29.653664,11.204517,24.580154
94.240036,24.272705,19.044220,30.318146,93.156921,31.064323,12.492599,23.881500
93.620026,23.648933,16.925758,30.351654,93.325836,29.842712,11.642391,23.914047
92.745102,25.135460,18.161392,32.181381,93.353287,31.017212,12.093979,25.855896
92.279175,24.347504,20.602928,31.725845,93.753616,29.771927,12.007710,26.556122
92.588837,25.093285,20.817627,30.228485,94.014572,28.603584,13.044022,25.874954
93.532181,23.867577,19.197315,36.789398,94.049988,29.828438,12.570457,32.688843
94.007660,23.653198,19.685608,31.508636,93.899750,31.522408,13.393673,26.197540
95.483948,27.798401,22.722473,35.529861,94.139297,36.711014,12.673206,28.693512
95.570923,29.805992,14.858215,34.769791,94.891449,39.534363,15.609657,26.118896
97.327545,29.272125,18.395008,34.975128,94.192062,41.938232,15.388580,26.855713
96.261078,30.232109,16.818974,33.204025,94.562515,41.281174,13.749306,25.907318
95.641876,29.890678,12.935806,31.130005,95.102036,38.118118,13.121502,25.145309
95.812881,29.771805,11.851776,31.958679,94.962784,39.606262,13.732307,24.929886
96.821167,29.431931,13.840878,39.980072,94.606903,41.830109,12.219440,34.829041
97.401489,27.727119,14.498451,37.094147,94.108673,43.973892,12.712914,31.841309
96.762604,29.920395,14.370903,35.264740,93.158997,44.838898,15.431103,28.470261
95.677841,31.151520,14.262321,35.755341,92.951462,44.995819,13.536392,28.837723
96.200684,31.553284,20.357166,38.285141,92.920013,45.162613,11.192429,35.075272
