99,103,93,105
88,96,107,109
88,102,99,111
87,95,95,123
84,107,108,101
96,90,111,103
107,76,107,110
105,79,97,119
94,79,103,124
97,85,103,115
96,99,87,118
97,69,93,141
93,67,104,136
96,82,93,129
85,83,105,127
88,68,107,137
96,71,87,146
98,68,93,141
91,87,78,144
89,71,86,154
89,73,56,182
88,63,61,188
87,67,60,186
86,57,82,175
83,65,45,207
79,55,52,214
81,58,60,201
84,60,68,188
78,60,77,185
85,64,66,185
91,52,53,204
85,54,84,177
90,45,69,196
100,47,82,171
95,57,80,168
103,54,94,149
87,42,48,223
86,43,61,210
85,37,83,195
87,50,63,200
91,47,74,188
103,44,89,164
76,39,70,215
78,36,76,210
76,34,77,213
91,37,77,195
78,57,83,182
79,54,68,199
79,48,82,191
72,44,74,210
76,34,65,225
82,41,79,198
81,45,41,233
81,35,65,219
72,27,72,229
75,34,64,227
72,36,65,227
71,37,82,210
90,61,68,181
81,65,75,179
94,55,87,164
101,56,100,143
87,46,78,189
78,37,92,193
74,14,93,219
69,20,83,228
80,39,84,197
77,32,102,189
82,34,83,201
75,32,110,183
90,24,88,198
82,38,95,185
80,40,92,188
75,34,79,212
76,19,78,227
72,25,89,214
77,24,85,214
81,42,77,200
74,31,95,200
70,21,93,216
81,23,80,216
81,32,60,227
84,33,73,210
71,21,68,240
75,22,81,222
73,17,71,239
70,23,53,254
73,20,67,240
83,51,70,196
78,38,54,230
74,18,79,229
74,37,97,192
65,20,125,190
79,34,92,195
77,29,77,217
81,26,89,204
77,31,78,214
73,16,89,222
86,33,69,212
79,19,81,221
88,20,120,172
86,24,118,172
82,28,91,199
83,33,102,182
77,27,114,182
85,27,123,165
82,18,96,204
68,17,85,230
79,28,100,193
96,33,94,177
80,39,64,217
85,23,61,231
84,23,75,218
83,28,89,200
82,30,80,208
67,23,75,235
78,29,88,205
82,38,94,186
74,27,58,241
85,34,55,226
94,34,51,221
70,28,70,232
80,31,87,202
83,23,57,237
86,36,63,215
84,27,87,202
80,26,66,228
81,29,97,193
74,19,117,190
72,17,87,224
83,29,66,222
74,25,104,197
76,24,78,222
86,23,74,217
71,23,65,241
74,20,92,214
78,32,77,213
76,26,103,195
71,20,76,233
75,22,78,225
67,18,87,228
83,41,102,174
78,21,95,206
84,31,115,170
72,20,75,233
75,24,77,224
75,19,63,243
80,30,67,223
80,16,74,230
70,20,109,201
81,16,96,207
79,23,97,201
73,15,101,211
74,20,120,186
73,29,84,214
91,35,75,199
94,25,94,187
73,17,106,204
85,30,101,184
72,26,102,200
72,8,102,218
