207,193
232,168
232,168
232,168
203,197
196,204
199,201
200,200
199,201
191,209
205,195
235,165
211,189
258,142
190,210
213,187
210,190
192,208
186,214
193,207
188,212
195,205
208,192
216,184
209,191
223,177
188,212
198,202
227,173
223,177
174,226
192,208
209,191
198,202
199,201
220,180
198,202
202,198
189,211
214,186
198,202
223,177
213,187
191,209
215,185
180,220
220,180
199,201
213,187
194,206
238,162
224,176
248,152
227,173
234,166
244,156
235,165
210,190
201,199
193,207
201,199
188,212
213,187
220,180
192,208
198,202
220,180
202,198
196,204
160,240
216,184
202,198
194,206
197,203
171,229
182,218
215,185
200,200
158,242
158,242
189,211
186,214
208,192
206,194
202,198
223,177
220,180
242,158
241,159
185,215
190,210
214,186
208,192
212,188
197,203
189,211
220,180
175,225
178,222
180,220
201,199
191,209
195,205
228,172
243,157
248,152
213,187
200,200
180,220
197,203
200,200
178,222
242,158
217,183
230,170
251,149
187,213
185,215
174,226
208,192
202,198
168,232
183,217
222,178
173,227
195,205
202,198
209,191
212,188
203,197
200,200
224,176
242,158
216,184
207,193
235,165
219,181
236,164
259,141
237,163
222,178
221,179
200,200
215,185
212,188
223,177
158,242
197,203
182,218
197,203
214,186
178,222
195,205
158,242
188,212
180,220
194,206
210,190
180,220
192,208
187,213
200,200
207,193
202,198
225,175
190,210
209,191
207,193
211,189
208,192
231,169
212,188
208,192
213,187
186,214
238,162
246,154
258,142
218,182
223,177
221,179
270,130
234,166
219,181
219,181
228,172
222,178
208,192
205,195
206,194
175,225
187,213
189,211
207,193
217,183
193,207
184,216
197,203
233,167
230,170
254,146
200,200
211,189
190,210
240,160
223,177
220,180
248,152
205,195
209,191
251,149
233,167
190,210
249,151
259,141
220,180
231,169
211,189
195,205
206,194
262,138
214,186
214,186
200,200
207,193
219,181
187,213
252,148
257,143
235,165
236,164
225,175
239,161
204,196
256,144
245,155
240,160
230,170
228,172
245,155
238,162
256,144
263,137
232,168
222,178
220,180
228,172
249,151
232,168
266,134
234,166
202,198
201,199
195,205
200,200
222,178
260,140
267,133
248,152
235,165
263,137
235,165
224,176
246,154
227,173
223,177
253,147
259,141
241,159
240,160
219,181
241,159
250,150
244,156
227,173
251,149
227,173
202,198
213,187
242,158
224,176
253,147
218,182
259,141
247,153
257,143
206,194
222,178
253,147
244,156
216,184
172,228
229,171
225,175
228,172
190,210
220,180
233,167
230,170
