10,5,10,15,8,10,10,10,8,12,12,10,11,8,6,14,6,13,13,9
12,5,5,20,1,8,19,17,6,19,14,14,10,3,0,15,8,19,18,8
9,1,0,20,1,8,20,20,8,20,20,10,8,4,0,19,6,20,20,10
4,2,12,20,0,11,20,20,5,20,19,6,14,6,0,20,4,20,20,7
20,10,10,20,0,12,20,20,8,20,20,5,10,6,0,20,0,20,20,12
19,17,12,20,0,19,20,20,6,20,20,7,13,7,0,20,2,20,20,9
20,15,15,20,0,8,20,20,4,20,20,8,13,6,0,20,8,20,20,13
20,16,18,20,0,12,20,20,5,20,20,17,14,2,0,20,15,20,20,16
20,15,16,20,0,4,20,20,4,20,20,19,16,3,0,19,15,20,19,14
20,20,18,20,0,19,20,20,5,20,20,19,19,5,0,20,10,20,20,14
20,11,7,20,0,20,20,20,3,20,20,9,7,5,0,20,14,20,20,16
20,10,0,20,0,20,20,20,4,20,20,14,0,2,0,20,7,20,20,15
20,7,0,20,0,20,20,20,6,20,20,4,0,5,0,20,9,20,20,14
20,2,0,20,0,20,20,20,3,20,20,19,0,0,0,20,11,20,20,14
20,16,0,20,0,20,20,20,3,20,20,11,0,17,0,18,11,20,20,15
20,16,0,20,0,20,20,20,1,20,20,2,0,19,0,20,13,20,20,16
20,17,0,20,0,20,20,20,0,20,20,19,0,20,0,20,8,20,20,19
20,20,0,20,0,20,20,20,9,20,20,20,0,20,0,18,12,20,20,18
20,16,0,20,0,20,20,20,9,20,20,20,0,17,0,19,18,20,20,18
20,20,0,20,0,19,20,20,19,20,20,18,0,20,0,20,20,20,20,20
20,19,0,20,0,20,20,20,17,20,20,14,0,14,0,20,15,20,20,19
19,17,0,20,0,18,20,20,20,20,20,5,0,11,0,17,5,19,20,17
20,18,0,20,0,19,20,20,20,20,20,15,0,16,0,18,2,20,20,20
19,19,0,20,0,19,20,20,20,20,19,8,0,8,0,20,19,20,20,20
14,19,0,20,0,20,20,20,20,20,20,13,0,15,0,20,16,20,19,16
19,19,0,20,0,20,20,20,20,20,20,18,0,20,0,20,17,20,20,19
20,17,0,20,0,20,20,20,17,20,20,18,0,19,0,19,18,20,20,20
15,14,0,20,0,20,19,20,18,20,20,15,0,17,0,20,19,20,20,18
18,19,0,20,0,19,20,20,16,20,20,15,0,20,0,20,20,20,20,19
16,19,0,20,0,17,20,20,17,20,20,14,0,17,0,20,19,20,20,17
19,13,0,20,0,20,19,20,16,20,20,7,0,12,0,18,17,20,20,14
20,13,0,20,0,20,19,20,20,20,20,14,0,20,0,19,19,20,20,17
14,7,0,20,0,20,20,20,16,20,20,12,0,18,0,19,17,20,20,13
17,5,0,20,0,20,20,20,20,20,20,17,0,20,0,20,18,20,20,16
5,7,0,20,0,20,20,20,16,20,20,16,0,20,0,16,14,20,20,6
15,8,0,20,0,20,20,20,18,20,20,17,0,20,0,15,2,20,20,5
17,6,0,20,0,20,20,20,5,20,20,18,0,20,0,20,8,19,20,6
12,15,0,20,0,20,20,20,17,20,20,19,0,20,0,18,17,20,20,3
12,20,0,20,0,20,20,20,17,20,20,17,0,20,0,20,14,20,20,19
11,12,0,20,0,20,20,20,11,20,20,10,0,20,0,19,17,20,20,14
9,16,0,20,0,20,20,20,18,20,20,5,0,19,0,19,13,20,20,17
11,8,0,20,0,20,20,20,14,20,20,6,0,20,0,17,4,20,20,17
11,8,0,20,0,19,20,20,9,20,20,17,0,20,0,20,15,20,20,16
6,5,0,20,0,20,20,20,18,20,20,18,0,20,0,18,18,20,20,18
3,9,0,20,0,20,20,20,12,20,20,16,0,20,0,17,15,20,20,16
13,6,0,20,0,20,20,20,13,20,20,15,0,20,0,18,17,20,20,16
6,8,0,20,0,20,19,20,14,20,20,18,0,20,0,16,16,20,20,15
14,15,0,20,0,16,20,20,8,20,20,16,0,20,0,16,14,20,20,16
7,19,0,20,0,17,20,20,2,20,20,18,0,20,0,17,18,20,20,13
14,15,0,20,0,18,20,20,20,20,20,15,0,20,0,16,14,20,20,7
10,18,0,20,0,15,20,20,20,20,20,15,0,20,0,18,18,20,20,16
12,18,0,20,0,15,20,20,19,20,19,15,0,20,0,17,18,20,20,11
16,18,0,20,0,20,20,20,20,20,20,15,0,20,0,20,19,20,20,9
10,15,0,20,0,16,19,20,20,20,20,13,0,20,0,20,16,20,20,16
9,12,0,20,0,14,20,20,20,20,20,12,0,20,0,14,17,20,20,15
6,11,0,20,0,16,20,20,20,20,20,15,0,20,0,14,16,20,20,13
14,2,0,20,0,12,20,20,20,20,20,15,0,19,0,15,15,20,20,8
5,19,0,20,0,1,19,20,20,20,20,14,0,20,0,18,15,20,20,17
3,17,0,20,0,19,20,20,20,20,20,16,0,18,0,17,20,20,20,18
19,17,0,20,0,19,20,20,20,20,20,18,0,15,0,20,16,20,20,19
