40,38,37,57,36,53,48,25,30,57,46,55,57,42,43,56,39,49,52,54
40,28,28,80,4,25,39,48,40,46,39,60,43,38,30,44,43,71,65,52
39,7,0,64,53,23,68,56,29,100,20,37,47,30,36,19,31,92,68,43
19,11,47,48,60,29,52,76,25,48,54,27,49,40,60,20,32,80,20,29
32,24,45,56,60,42,48,56,42,20,20,22,40,34,60,20,24,56,20,42
51,24,32,36,60,31,56,36,35,24,40,34,35,47,60,20,15,44,20,25
44,15,25,28,60,8,40,40,35,68,52,33,41,40,60,20,29,40,20,26
36,27,29,32,60,15,44,32,25,52,28,41,24,8,60,20,25,48,20,33
40,46,31,52,60,4,20,20,27,88,24,27,28,21,60,30,21,28,27,30
28,20,18,48,60,31,44,20,39,20,32,19,30,23,60,20,19,32,28,26
44,11,47,44,60,52,36,56,15,20,32,27,44,17,60,20,24,48,20,35
36,10,60,52,60,52,24,60,18,20,44,37,60,19,60,20,16,48,28,28
48,38,60,40,60,40,40,28,23,32,20,24,60,24,60,20,21,56,32,33
36,11,60,32,60,40,20,20,32,76,20,27,60,0,60,20,30,100,20,29
28,31,60,40,60,24,24,20,25,24,32,22,60,40,60,21,27,44,20,27
28,29,60,32,60,36,28,20,10,20,36,18,60,39,60,20,16,72,32,29
20,27,60,32,60,20,28,20,3,28,68,31,60,28,60,20,15,40,20,27
28,24,60,28,60,24,20,20,20,32,32,32,60,20,60,22,23,24,20,18
28,26,60,32,60,24,20,20,20,20,36,24,60,24,60,19,25,24,20,21
24,28,60,24,60,19,20,20,19,20,20,18,60,20,60,20,20,20,20,20
24,19,60,24,60,20,28,20,32,24,24,33,60,26,60,24,15,20,28,23
39,27,60,32,60,37,24,28,44,28,28,20,60,28,60,28,18,27,24,30
28,25,60,36,60,27,20,36,28,36,28,19,60,34,60,21,8,20,20,24
23,27,60,28,60,35,28,20,32,28,51,8,60,8,60,20,19,36,24,20
22,19,60,24,60,28,32,24,32,28,32,21,60,27,60,20,20,28,27,20
23,19,60,20,60,20,20,20,20,20,24,26,60,24,60,20,17,24,24,23
20,21,60,20,60,24,20,20,25,28,20,22,60,27,60,23,22,20,20,24
22,32,60,20,60,20,19,28,22,20,32,19,60,21,60,32,31,24,20,29
21,23,60,24,60,19,20,24,20,24,32,22,60,20,60,20,20,24,24,23
31,19,60,28,60,24,24,24,24,28,20,14,60,21,60,28,31,32,20,20
35,21,60,32,60,32,23,32,32,36,20,18,60,35,60,18,25,36,36,20
24,21,60,24,60,24,23,28,28,20,32,14,60,24,60,23,23,24,20,25
33,14,60,36,60,24,36,24,24,32,20,26,60,41,60,23,31,32,28,20
24,11,60,32,60,24,20,32,24,28,20,24,60,32,60,20,22,36,20,26
17,20,60,32,60,28,28,28,28,44,60,31,60,32,60,41,17,28,32,22
39,19,60,28,60,40,40,24,18,44,32,40,60,40,60,30,11,36,28,21
25,15,60,28,60,36,52,40,13,36,36,37,60,40,60,24,19,43,28,21
12,22,60,44,60,24,44,24,33,36,28,23,60,24,60,29,17,44,20,9
28,24,60,20,60,36,20,20,21,28,40,17,60,24,60,20,18,24,20,23
22,30,60,32,60,28,28,40,21,28,40,17,60,24,60,27,24,32,24,33
28,20,60,32,60,24,28,40,34,32,24,11,60,39,60,27,17,32,36,24
15,21,60,32,60,28,32,48,41,28,56,9,60,32,60,27,16,40,36,36
15,18,60,24,60,35,32,32,15,40,56,21,60,32,60,20,29,24,32,22
25,15,60,36,60,36,20,24,22,28,28,25,60,40,60,21,18,36,32,25
18,12,60,32,60,48,28,36,30,24,24,23,60,32,60,32,15,52,24,34
21,13,60,28,60,24,28,32,21,28,28,37,60,24,60,18,37,36,40,27
26,18,60,24,60,20,31,32,21,40,28,25,60,32,60,38,27,32,36,22
31,29,60,24,60,20,24,20,28,20,24,26,60,24,60,30,35,24,40,38
10,23,60,28,60,29,32,24,8,40,56,24,60,36,60,24,22,32,44,27
36,30,60,20,60,26,28,20,40,28,24,30,60,28,60,30,20,24,28,19
20,22,60,24,60,27,24,28,20,24,28,22,60,32,60,29,26,20,36,22
28,18,60,32,60,19,24,24,27,32,19,27,60,32,60,37,34,36,20,19
20,21,60,24,60,28,24,28,28,28,24,19,60,28,60,24,19,36,24,12
25,18,60,20,60,20,19,32,28,24,40,26,60,28,60,24,31,32,32,20
31,26,60,24,60,25,28,32,28,32,24,23,60,36,60,25,27,32,40,18
22,33,60,32,60,16,28,20,32,28,24,26,60,32,60,35,33,40,20,30
33,11,60,36,60,19,24,76,24,52,20,27,60,38,60,32,31,24,28,15
26,22,60,36,60,14,27,20,28,56,28,28,60,32,60,25,34,32,32,24
16,21,60,20,60,27,20,28,36,24,24,20,60,18,60,28,20,48,32,28
19,21,60,24,60,27,24,28,20,28,24,22,60,19,60,20,20,28,24,23
34,22,60,24,60,28,40,28,20,32,20,34,60,21,60,23,23,20,32,26
15,16,60,28,60,31,36,44,22,48,23,24,60,22,60,24,26,24,20,32
27,18,60,28,60,36,28,40,21,40,24,40,60,20,60,21,18,22,32,36
21,28,60,32,60,36,28,32,19,36,20,31,60,22,60,29,25,40,20,31
23,25,60,20,60,36,20,28,19,32,32,26,60,36,60,21,17,28,28,24
15,30,60,44,60,28,32,40,14,24,32,33,60,27,60,21,14,44,32,25
18,24,60,28,60,28,24,28,19,40,28,25,60,33,60,21,18,28,28,19
33,21,60,20,60,24,31,28,20,48,40,28,60,24,60,19,26,24,40,21
23,29,60,32,60,19,36,24,31,24,40,22,60,29,60,33,14,35,36,18
17,33,60,28,60,35,36,32,34,32,24,17,60,38,60,23,27,24,24,20
26,23,60,20,60,35,20,32,21,32,36,23,60,27,60,27,32,48,20,15
20,46,60,36,60,32,20,28,25,24,40,23,60,21,60,30,26,28,24,24
14,29,60,24,60,24,28,40,22,24,36,22,60,21,60,34,27,28,32,16
28,17,60,36,60,48,42,24,26,40,40,12,60,22,60,24,31,44,36,34
25,12,60,32,60,40,28,32,13,40,44,21,60,32,60,32,23,32,32,26
23,27,60,44,60,32,36,24,28,28,36,23,60,28,60,32,27,28,20,23
34,16,60,24,60,20,20,20,18,20,56,23,60,24,60,26,25,24,36,35
24,9,60,32,60,22,24,36,15,68,40,20,60,31,60,23,22,36,32,19
25,36,60,32,60,26,20,36,24,28,20,30,60,32,60,25,25,44,32,19
31,32,60,36,60,38,31,32,21,32,32,25,60,36,60,35,33,36,20,17
26,23,60,40,60,22,28,32,21,28,28,6,60,28,60,31,30,44,24,19
18,32,60,24,60,17,28,40,24,24,20,19,60,24,60,24,19,28,24,17
20,21,60,28,60,31,48,24,24,20,28,35,60,24,60,34,26,28,40,23
28,17,60,28,60,12,28,56,23,32,24,29,60,28,60,19,26,28,28,24
20,22,60,28,60,17,20,24,20,24,36,24,60,20,60,31,26,20,24,28
23,17,60,28,60,20,19,24,21,36,20,39,60,36,60,20,23,28,24,26
23,17,60,36,60,28,27,36,11,28,24,19,60,40,60,19,28,20,28,20
27,19,60,20,60,14,24,20,22,44,28,20,60,36,60,23,28,32,24,31
30,24,60,44,60,21,21,32,25,28,24,17,60,36,60,27,16,36,27,22
32,24,60,36,60,18,30,32,32,36,28,26,60,28,60,24,24,28,32,19
24,19,60,20,60,16,42,32,24,36,24,24,60,40,60,20,17,20,24,27
20,22,60,24,60,17,24,20,24,28,32,22,60,36,60,28,21,25,24,17
14,18,60,28,60,36,34,28,28,36,36,19,60,24,60,39,19,30,40,21
21,7,60,28,60,32,28,64,36,32,40,18,60,36,60,24,24,28,36,25
12,29,60,24,60,28,35,48,28,40,40,28,60,28,60,29,26,20,28,9
30,24,60,28,60,28,24,20,24,20,28,18,60,20,60,20,28,23,28,22
44,24,60,20,60,40,30,20,36,40,40,13,60,25,60,23,10,46,32,16
28,23,60,20,60,28,36,24,24,36,32,24,60,32,60,33,15,24,32,17
28,18,60,28,60,20,24,36,16,36,44,25,60,31,60,36,20,24,28,14
28,24,60,28,60,35,49,44,27,32,36,24,60,24,60,32,24,32,28,17
20,27,60,20,60,40,24,24,35,36,36,34,60,25,60,35,19,36,28,15
28,16,60,36,60,44,30,52,29,40,44,35,60,28,60,31,16,44,32,15
40,11,60,44,60,40,35,36,6,32,44,35,60,44,60,22,13,40,24,22
28,22,60,20,60,28,32,24,35,36,36,20,60,24,60,31,15,24,20,11
28,24,60,32,60,28,20,24,20,40,36,25,60,28,60,29,18,24,24,15
32,20,60,24,60,40,21,24,28,52,28,10,60,32,60,39,28,20,24,19
40,19,60,24,60,20,14,40,44,20,36,23,60,32,60,29,17,28,40,26
24,18,60,36,60,28,13,32,28,36,20,18,60,36,60,31,34,39,36,25
24,13,60,20,60,32,28,20,25,24,28,18,60,28,60,28,29,24,32,24
24,23,60,28,60,24,40,20,19,28,24,19,60,28,60,29,25,36,24,19
32,25,60,24,60,36,24,24,8,40,40,23,60,27,60,27,25,36,32,32
32,16,60,20,60,20,20,20,31,36,52,33,60,24,60,37,18,36,20,17
24,25,60,20,60,28,17,24,25,32,36,27,60,29,60,26,11,68,36,18
24,27,60,36,60,27,19,32,20,24,28,23,60,24,60,29,15,28,28,26
24,22,60,28,60,28,19,28,18,32,40,28,60,36,60,24,24,36,28,28
36,27,60,28,60,32,20,68,4,56,40,29,60,23,60,22,1,60,48,27
40,12,60,40,60,36,38,32,32,32,32,15,60,16,60,24,26,36,36,22
24,18,60,24,60,28,28,28,32,20,20,20,60,19,60,40,31,28,32,16
28,19,60,36,60,24,22,20,32,20,28,19,60,22,60,31,28,24,44,30
24,45,60,24,60,28,19,28,32,28,28,26,60,12,60,20,38,20,24,25
32,40,60,20,60,32,17,28,40,28,36,14,60,28,60,20,21,48,28,9
20,24,60,24,60,28,12,20,24,36,28,34,60,28,60,25,21,24,20,30
20,21,60,24,60,24,17,19,20,20,20,24,60,20,60,24,19,24,28,20
24,15,60,28,60,32,16,23,24,36,24,23,60,32,60,20,17,18,32,28
36,22,60,32,60,28,19,32,24,28,20,23,60,24,60,26,25,19,32,22
36,24,60,32,60,20,19,28,28,24,28,27,60,27,60,21,22,12,28,32
24,28,60,20,60,27,11,24,28,24,20,28,60,28,60,20,18,19,24,19
28,20,60,24,60,34,19,23,32,28,20,24,60,23,60,21,28,19,20,18
24,17,60,20,60,24,23,24,20,24,32,19,60,26,60,20,19,28,28,21
