16,11,20,9,43,30,35,36
18,11,25,8,55,32,34,17
13,18,29,22,58,22,27,11
1,12,45,30,83,9,10,10
0,17,24,34,55,25,24,21
0,26,24,49,62,12,11,16
0,6,16,36,57,24,30,31
0,7,1,53,64,24,23,28
0,2,6,31,52,32,40,37
0,4,3,22,62,44,29,36
20,0,4,10,41,37,30,58
20,0,1,29,47,30,32,41
20,0,6,11,48,25,32,58
20,0,7,22,46,34,25,46
20,0,11,28,45,28,26,42
20,0,4,14,50,29,38,45
20,13,0,21,51,39,29,27
20,0,0,22,49,29,36,44
20,1,1,12,47,32,33,54
20,0,0,26,44,35,23,52
20,0,1,8,38,35,45,53
20,13,3,8,43,28,28,57
21,6,0,10,50,26,26,61
20,9,0,11,39,28,28,65
20,2,1,2,38,40,33,64
20,0,1,16,26,41,39,57
20,0,0,22,34,30,31,63
20,0,0,16,28,31,35,70
20,1,2,3,34,31,37,72
21,15,0,5,36,34,32,57
20,0,0,0,36,39,38,67
20,0,0,15,32,32,28,73
20,0,0,20,35,30,23,72
20,0,0,2,32,31,31,84
20,1,0,9,32,29,39,70
20,0,0,1,30,35,36,78
20,0,0,1,35,37,31,76
20,0,0,1,36,39,38,66
20,0,8,0,31,40,35,66
20,12,5,0,36,30,29,68
20,0,0,1,35,27,21,96
20,0,0,1,37,26,32,84
20,0,0,0,34,27,36,83
20,0,0,1,38,26,26,89
20,0,0,3,32,29,35,81
20,2,0,10,36,26,32,74
21,0,3,16,30,32,30,68
25,1,1,4,34,27,33,75
21,1,1,1,33,41,23,79
20,1,0,8,36,18,42,75
21,1,0,23,28,28,29,70
20,2,1,7,33,21,31,85
20,0,0,0,36,38,33,73
20,0,0,6,40,32,31,71
20,0,1,1,32,34,30,82
20,0,1,0,35,28,43,73
21,0,0,1,40,36,26,76
20,1,0,0,38,33,37,71
20,0,0,1,37,25,36,81
20,2,1,2,40,29,25,81
21,3,1,3,33,39,31,69
22,1,0,17,37,21,40,62
20,0,0,11,39,39,24,67
23,0,0,3,49,29,37,59
20,0,0,0,48,37,39,56
22,0,1,0,45,36,34,62
28,0,0,0,34,34,44,60
20,0,1,0,35,35,33,76
21,1,3,0,35,42,30,68
24,1,2,0,40,40,28,65
20,1,0,1,48,26,29,75
20,1,0,0,50,22,32,75
22,0,1,2,45,30,38,62
26,0,1,3,49,32,21,68
28,3,1,2,40,35,37,54
40,0,0,0,32,30,20,78
40,0,0,5,35,28,22,70
40,0,0,1,37,26,30,66
40,0,0,12,30,20,33,65
40,0,0,1,30,28,32,69
41,0,0,0,33,29,30,67
41,0,2,6,26,27,27,71
40,0,0,1,29,31,23,76
40,0,1,1,36,23,20,79
42,0,0,0,47,27,30,54
40,4,0,6,31,23,26,70
40,3,4,1,36,23,28,65
41,5,3,4,30,34,23,60
40,2,3,4,30,26,22,73
41,2,1,0,36,26,29,65
40,1,2,3,36,15,25,78
40,3,1,2,41,28,28,57
40,13,1,3,30,25,30,58
40,1,0,20,30,19,32,58
40,0,1,0,32,26,32,69
40,4,1,5,31,20,17,82
40,2,5,3,30,25,25,70
40,9,1,4,34,27,31,54
40,3,4,5,27,33,27,61
40,7,4,4,29,25,31,60
40,0,0,1,32,29,21,77
41,0,0,0,33,20,25,81
40,1,4,0,42,15,16,82
40,12,3,5,35,20,19,66
40,0,1,10,33,26,27,63
40,0,0,2,23,34,20,81
40,0,0,1,34,24,28,73
40,1,2,3,22,20,27,85
40,1,0,6,26,22,25,80
40,0,0,1,30,21,24,84
40,0,1,2,31,27,23,76
40,1,0,2,37,24,27,69
40,0,0,2,27,22,18,91
40,0,2,1,27,31,25,74
40,0,5,11,26,27,26,65
40,2,2,3,27,28,25,73
40,0,13,0,22,30,30,65
40,2,0,5,30,23,23,77
