10,9,11,8,9,11,13,5,7,11,8,9,8,12,10,6,9,9,11,10
15,7,11,3,6,13,18,0,1,6,2,2,6,6,7,4,3,10,16,16
20,7,14,0,10,18,20,0,3,3,1,0,12,5,5,0,0,4,20,20
20,0,17,0,2,20,20,0,1,6,8,0,7,4,5,0,0,7,20,19
20,14,20,0,14,20,20,0,0,0,7,0,19,7,8,0,0,11,20,20
20,14,19,0,20,20,20,0,0,0,2,3,20,9,2,0,0,14,20,20
20,14,20,0,18,20,20,0,0,8,9,0,13,6,8,2,0,14,20,18
20,14,20,0,12,20,20,0,0,7,14,6,13,12,6,0,0,13,20,20
20,11,20,0,9,20,20,0,0,7,19,11,11,8,9,0,0,11,20,20
20,13,20,0,16,20,20,0,0,6,4,8,9,9,10,0,0,1,20,20
20,11,20,0,12,20,20,0,0,10,2,10,15,14,13,0,0,0,20,20
20,8,20,0,14,20,20,0,0,8,9,12,13,11,8,0,0,0,20,20
20,11,19,0,12,20,20,0,0,12,4,11,12,11,9,0,0,0,20,20
20,13,20,0,8,20,20,0,0,8,12,10,10,10,11,0,0,0,20,20
20,11,20,0,14,20,20,0,0,11,9,11,12,10,7,0,0,0,20,20
20,11,20,0,10,20,20,0,0,7,3,7,14,12,10,0,0,0,20,15
20,12,20,0,11,20,20,0,0,11,1,8,6,7,6,0,0,0,20,15
20,8,20,0,13,20,20,0,0,10,10,10,10,10,10,0,0,0,20,16
20,5,17,0,11,20,19,0,0,12,18,11,8,8,10,0,0,0,20,20
20,10,19,0,7,20,20,0,0,14,20,9,11,11,13,0,0,0,20,20
20,10,19,0,8,20,18,0,0,10,12,11,13,8,14,0,0,0,20,20
20,7,20,0,1,20,18,0,0,11,17,12,14,12,10,0,0,0,20,20
20,10,20,0,13,20,12,0,0,11,13,8,13,10,10,0,0,0,20,20
20,8,20,0,18,20,11,0,0,17,13,9,13,16,12,0,0,0,20,20
20,9,20,0,20,20,14,0,0,17,12,11,11,8,9,0,0,0,20,17
20,3,20,0,20,20,16,0,0,19,19,13,12,16,11,0,0,0,20,18
20,8,20,0,20,20,17,0,0,20,20,14,9,9,14,0,0,0,20,20
20,7,20,0,20,20,20,0,0,20,17,15,11,15,13,0,0,0,20,20
20,5,20,0,20,20,16,0,0,20,10,15,10,16,12,0,0,0,20,17
20,8,20,0,20,20,4,0,0,20,11,14,14,11,15,0,0,0,20,8
20,9,20,0,20,20,20,0,0,20,11,10,11,10,10,0,0,0,20,10
20,8,20,0,20,20,20,0,0,20,20,13,14,10,11,0,0,0,20,20
20,6,20,0,20,20,20,0,0,20,20,9,13,17,12,0,0,0,20,20
20,7,19,0,20,20,20,0,0,20,15,15,13,13,13,0,0,0,20,19
20,7,16,0,20,20,20,0,0,20,13,12,16,12,11,0,0,0,20,20
20,9,20,0,20,20,20,0,0,20,12,15,11,16,13,0,0,0,20,13
20,6,20,0,20,20,20,0,0,20,15,14,12,15,12,0,0,0,20,8
20,3,20,0,20,20,20,0,0,20,13,11,12,13,13,0,0,0,20,6
20,4,20,0,20,20,20,0,0,20,14,11,14,11,12,0,0,0,20,9
20,0,20,0,20,20,20,0,0,20,9,13,8,13,14,0,0,0,20,15
20,17,19,0,20,20,20,0,0,20,13,15,13,13,12,0,0,0,20,20
20,20,20,0,18,20,20,0,0,20,15,13,13,9,12,0,0,0,20,8
20,20,18,0,18,20,20,0,0,20,14,11,14,12,14,1,0,0,20,7
20,20,16,0,18,20,20,0,0,20,12,11,12,12,16,0,0,0,20,15
20,20,14,0,17,20,20,0,0,20,15,13,14,14,15,0,0,0,20,10
20,20,16,0,11,20,20,0,0,20,15,13,14,7,19,0,0,0,20,13
20,20,12,0,14,20,20,0,0,20,19,13,15,14,13,0,0,0,20,13
