9,9,7,12,8,8,9,10,9,9,10,10,10,13,13,12,11,6,9,11
3,13,2,13,6,4,5,12,3,14,10,16,11,19,19,12,10,0,1,15
3,9,0,19,5,0,3,16,6,13,1,19,11,20,20,2,10,0,2,6
2,0,0,20,0,1,2,18,3,17,6,19,12,20,20,18,18,0,0,6
6,16,0,20,5,0,9,20,9,13,8,4,3,20,20,11,20,0,0,11
0,18,0,20,0,0,0,20,1,0,19,13,0,20,20,0,20,2,0,3
8,20,0,20,1,2,13,20,4,19,11,3,11,20,20,19,20,0,0,10
14,20,0,20,4,0,5,20,2,20,3,19,10,20,20,20,20,0,0,6
13,20,0,20,9,2,4,20,13,20,1,20,14,20,20,20,20,1,6,9
9,20,0,20,9,0,1,20,7,20,10,20,16,20,20,20,20,3,10,11
11,20,0,20,9,9,3,20,0,20,10,20,14,20,20,20,20,0,14,11
9,20,0,20,9,11,0,19,0,20,7,20,14,20,20,20,20,0,11,2
11,20,0,20,10,16,6,20,0,20,8,20,11,20,20,20,19,0,14,12
10,20,0,20,12,8,3,20,0,20,2,20,10,20,20,20,20,0,14,8
14,20,0,20,6,11,0,19,0,20,0,20,9,20,20,20,19,0,10,0
10,20,0,20,9,13,4,19,0,20,13,20,6,20,20,20,17,0,13,19
8,20,0,20,7,7,0,20,0,20,3,20,15,20,20,20,17,0,3,20
8,20,0,20,10,18,0,20,0,20,7,20,13,20,20,20,18,0,6,20
10,20,2,20,12,11,9,18,0,20,5,20,13,20,20,20,20,0,12,20
9,20,2,20,12,14,0,20,0,19,0,20,9,20,20,20,18,0,12,20
10,20,0,20,12,11,4,20,0,20,12,20,6,20,20,20,16,0,8,20
12,20,0,20,2,10,4,17,0,20,5,20,6,20,20,20,15,0,16,20
16,20,0,20,13,12,2,15,0,17,11,20,18,20,20,20,20,0,14,20
14,20,0,20,12,14,0,16,0,20,7,20,20,20,20,20,19,0,11,20
11,20,0,20,9,12,12,20,0,20,8,20,20,20,20,20,20,0,16,20
8,20,0,20,13,10,15,20,0,20,1,20,17,20,20,20,16,0,13,20
13,20,0,20,13,13,7,16,0,20,0,20,17,20,20,20,18,0,16,20
12,19,3,20,12,15,1,12,0,20,3,20,20,20,20,20,18,0,9,20
12,20,0,20,12,14,6,14,0,20,7,20,16,20,20,20,16,0,11,20
12,20,0,20,13,11,2,18,0,20,8,20,8,20,20,20,15,0,12,20
14,20,0,20,9,15,20,18,0,20,9,20,18,20,20,20,15,0,11,20
12,20,0,20,15,14,20,19,0,20,1,20,18,20,20,20,19,0,14,14
17,20,0,20,12,16,20,11,0,20,0,20,12,20,20,20,18,0,15,19
12,20,14,20,15,7,20,20,0,20,5,20,14,20,20,20,18,0,14,9
11,20,11,20,12,13,20,15,0,20,8,20,4,20,20,20,20,0,12,6
16,20,16,20,14,10,20,16,0,20,7,20,15,20,20,20,17,0,14,20
9,20,14,20,14,13,20,19,0,20,3,20,17,20,20,20,16,0,11,20
10,20,10,20,11,9,20,19,0,20,6,20,12,20,20,20,17,0,13,20
14,12,9,20,8,13,20,18,0,20,8,20,8,20,20,20,17,0,13,20
13,3,13,20,14,11,20,13,0,20,9,20,17,20,20,20,20,0,4,20
17,20,15,20,18,12,20,16,0,20,6,20,20,20,20,20,18,0,14,20
17,20,18,20,9,17,20,11,0,20,7,20,18,20,20,20,16,0,15,20
14,20,13,20,15,11,20,9,0,20,5,20,20,20,20,20,20,0,16,20
15,20,13,20,12,15,20,12,0,20,4,20,18,20,20,20,19,0,17,20
12,20,14,20,15,5,20,10,0,20,8,20,18,20,20,20,20,0,7,20
13,20,17,20,8,5,20,11,0,20,6,20,14,20,20,20,19,0,12,20
10,20,7,20,11,2,20,14,0,20,2,20,8,20,20,20,19,0,12,20
13,20,10,20,11,11,20,15,0,20,5,20,11,20,20,20,17,0,18,20
14,20,12,20,8,12,20,17,0,20,9,20,7,20,20,20,19,0,12,20
14,20,11,20,13,5,20,20,0,20,4,20,5,20,20,20,18,0,13,20
10,20,12,20,4,0,20,16,0,20,1,20,12,20,20,20,17,0,6,20
16,20,15,19,8,12,20,12,0,20,3,20,14,20,20,20,20,0,3,20
12,20,14,20,11,15,20,11,0,20,10,20,13,20,20,20,18,0,6,20
10,20,12,19,13,12,20,17,0,20,6,20,12,20,20,19,19,0,5,20
14,20,16,19,14,13,20,10,0,20,7,20,17,20,20,20,20,0,17,20
13,20,13,20,9,13,20,13,0,20,7,20,18,20,20,20,19,0,16,20
14,20,17,20,14,11,20,9,0,20,10,20,9,20,20,20,17,0,11,20
15,20,14,20,13,11,20,12,0,20,7,20,12,20,20,20,20,0,12,20
16,20,17,20,12,19,20,12,0,20,13,20,10,20,20,20,16,0,14,20
10,20,11,20,16,11,20,14,0,20,6,20,10,20,20,20,17,0,11,19
14,20,11,20,4,3,20,13,0,20,11,20,10,20,20,20,19,0,11,20
12,20,13,20,2,1,20,15,0,20,4,20,4,20,20,20,12,0,13,20
13,20,14,20,13,1,20,14,0,20,3,20,13,20,20,20,20,0,15,20
13,20,6,20,10,12,20,15,0,20,8,20,17,20,20,20,16,0,11,20
10,20,6,20,12,11,20,18,0,19,11,20,20,20,20,20,18,0,12,20
9,20,9,20,8,13,20,18,0,20,7,20,18,20,20,20,12,0,12,20
11,20,6,20,12,9,20,9,0,20,12,20,20,20,20,20,17,0,15,20
16,20,16,17,10,14,20,20,0,20,10,20,20,20,20,20,16,0,11,20
10,20,15,16,9,8,20,16,0,20,9,20,20,20,20,20,13,0,10,20
11,20,9,18,10,10,20,13,0,20,15,20,20,20,20,20,11,0,14,20
15,20,13,19,10,14,20,17,0,20,10,20,19,20,20,20,13,0,15,17
17,20,13,20,11,14,20,18,0,20,14,20,20,20,20,20,8,0,11,20
12,20,12,20,9,14,20,15,0,20,10,20,19,20,20,20,10,0,11,17
14,20,6,20,12,15,20,16,0,20,7,20,20,20,20,20,7,0,15,17
11,20,7,20,13,0,20,18,0,19,9,20,20,20,20,20,4,0,16,14
15,20,0,20,7,0,20,14,0,19,8,20,20,20,20,20,0,0,15,20
14,20,0,20,10,5,20,13,0,20,1,20,15,20,20,20,0,0,15,20
14,20,0,20,13,10,20,10,0,20,11,20,9,20,20,20,0,0,12,20
17,20,0,20,12,0,20,11,0,19,2,20,17,20,20,20,0,0,12,20
12,20,0,20,10,17,20,13,0,20,4,20,12,20,20,20,0,0,13,19
12,20,0,20,11,12,20,14,0,17,11,20,15,20,20,20,0,0,10,20
11,20,0,20,15,12,20,15,0,14,4,20,8,20,20,20,0,0,13,20
15,20,0,20,14,11,20,20,0,17,4,20,11,20,20,20,0,0,14,20
15,20,0,20,16,13,20,18,0,11,7,20,11,20,20,19,0,0,14,20
13,20,0,20,10,14,20,16,0,11,9,20,13,20,20,20,0,0,14,20
15,20,0,18,8,15,20,10,0,14,4,20,3,20,20,19,0,0,14,20
15,20,0,16,14,15,20,20,0,12,7,20,16,20,20,19,0,0,9,19
10,20,0,17,9,13,20,18,0,11,5,20,15,20,20,20,0,0,13,15
12,20,0,20,13,10,20,16,0,15,4,20,16,20,20,20,0,0,15,10
15,20,0,18,15,16,20,13,0,16,12,20,20,20,20,20,0,0,9,16
14,20,0,20,14,14,20,19,0,16,8,20,18,20,20,20,0,0,14,6
13,20,0,20,4,13,20,16,0,15,12,20,18,20,20,20,0,0,13,15
4,20,0,19,9,4,20,15,0,18,2,20,20,20,20,20,0,0,15,18
14,20,0,20,11,0,20,16,0,14,0,20,19,20,20,20,0,0,13,10
20,20,0,20,17,9,20,13,0,15,8,20,14,20,20,20,0,0,13,12
9,20,0,19,15,16,20,18,0,14,7,20,6,20,20,20,0,0,15,5
16,20,0,17,7,11,20,13,0,12,5,20,17,20,20,20,0,0,10,20
9,20,0,20,3,12,20,12,0,18,10,20,11,20,20,20,0,0,10,20
9,20,0,17,18,9,20,12,0,12,6,20,8,20,20,20,0,0,13,13
